sample_id,condition_id,precursor,Theta,n_particles,D10_num,D50_num,D90_num,Span_num,D10_vol,D50_vol,D90_vol,Span_vol,n_carry50vol,n_carry90vol
C11-S,C11,S,15.435966857121558,2861,2.377052565528869,4.0550261985540725,6.560827652054618,1.0317504454145292,3.79626666125431,6.080120855376985,8.832784489512774,0.8283581770918902,422,1631
C12-L,C12,L,20.43596685712156,464,6.325828408448787,9.634226087709997,14.952248298059684,0.8953931339244032,8.355611121472986,13.465192957994436,17.047729631991107,0.6455249871007243,84,279
C12-M,C12,M,20.43596685712156,533,4.861070325986261,8.603854503709423,14.417564972209977,1.1107224839870986,8.17690361462415,13.08898791007311,17.892134014112056,0.7422445850080734,80,289
C12-S,C12,S,20.43596685712156,2223,2.569569993156261,4.646043170628641,7.609238586537745,1.0847227217433675,4.4200867232367855,7.123870919447377,10.13267693820693,0.8018941218285424,329,1212
C13-L,C13,L,10.174386742848624,425,6.59172005598562,10.47710458162205,15.556373458250444,0.8556422561620483,9.234329514597801,14.159276361312381,19.11867569273874,0.6980827215964297,81,260
C13-M,C13,M,10.174386742848624,343,6.648292957119461,11.077957875901715,16.016033799661948,0.8456198288062166,9.75567358222066,14.436506865750076,20.49591845756338,0.7439642411574948,65,210
C13-S,C13,S,10.174386742848624,2756,2.2955292372589597,4.117175815757948,6.753939131617322,1.082880618625609,3.887158602416619,6.286302722615788,8.979702843899327,0.8101016553278003,396,1508
C14-L,C14,L,15.174386742848624,526,5.7429535166857875,9.278388738423043,14.452458512777143,0.9386872270208011,8.291246268336105,12.921699556908118,17.358749141338986,0.7017267994097007,93,315
C14-M,C14,M,15.174386742848624,479,5.234584373685951,9.27841144592807,14.686459791090092,1.018695438598188,8.695390400324557,13.489107682952117,18.542316107193088,0.7299908888201204,79,269
C14-S,C14,S,15.174386742848624,3001,2.23953228725544,3.919687693400157,6.58979391939848,1.1098490421744236,3.7457597551330326,6.183380632491541,9.138953927166613,0.8722080189749597,386,1622
C15-L,C15,L,20.174386742848625,482,6.011407486584114,9.758642039901567,14.063057029994427,0.8250788901251191,8.695908810297501,12.870502630365383,18.14102296238263,0.7338574431274553,89,296
C15-M,C15,M,20.174386742848625,346,6.27139448107118,10.21321710946393,16.3601185989057,0.9878105997067221,9.150823977167123,14.949713172727126,19.373464783149267,0.6838018019390087,59,200
C15-S,C15,S,20.174386742848625,2412,2.3636606135239884,4.227492158576884,7.287029745513712,1.1646075137007694,4.105102278767964,6.8396565877474,9.706795363312368,0.819002096476497,322,1266
C16-L,C16,L,10.108991714280393,439,6.507387958541733,10.122680920957952,15.21972478094381,0.860674843989609,9.07228548622426,13.842262628210548,18.32363990505427,0.6683412002294871,84,272
C16-M,C16,M,10.108991714280393,369,6.489784087856402,10.624528374427824,15.875366467336665,0.8833881419217082,9.832961811600358,14.578295175690428,20.06962787276881,0.7021854021887468,66,221
C16-S,C16,S,10.108991714280393,2144,2.4558711935816286,4.411221620440145,7.781255238806066,1.2072356601963423,4.450625781751057,7.530554620282076,11.33873959186877,0.9146887789069247,248,1058
C17-L,C17,L,15.10899171428039,414,6.649234699318048,10.525241426110606,15.983726718195285,0.8868672594740294,9.55378824438499,14.149735010983083,20.078575976942357,0.7438151827145868,72,250
C17-M,C17,M,15.10899171428039,323,6.424835958494753,11.839771392430563,17.518852610313925,0.9370127415561275,10.587669939184511,15.42675020427339,20.77603206481822,0.6604347636880394,61,191
C17-S,C17,S,15.10899171428039,2074,2.47261044320063,4.611754560525867,7.813823158187927,1.1581736722732814,4.514361137464771,7.41807676840861,10.729586162583663,0.8378485716928266,283,1067
C18-L,C18,L,20.10899171428039,363,6.9854282203726275,11.273942590428806,16.58731878382044,0.851688793554749,10.054014769141881,14.65817299309504,19.13610514187346,0.6195922491165741,71,226
C18-M,C18,M,20.10899171428039,348,5.688543130901404,11.127970279117553,16.451837159032948,0.967228861882355,10.323539373701648,15.082411948452162,20.77071436876037,0.6926726992184342,66,196
C18-S,C18,S,20.10899171428039,1866,2.6725077375676336,4.991872966174893,8.339664988016436,1.1352767365775651,4.830861297893158,7.7824792198946255,11.228194559871856,0.8220173907596142,262,991
C19-L,C19,L,24.21446407057823,316,6.943732235436984,11.819581827800263,18.052026022717907,0.9398212177992326,10.957931399915353,15.983239397839792,22.982389917062502,0.752316737417592,54,190
C19-M,C19,M,24.21446407057823,308,7.354676584669658,11.765807984953714,17.242715142739673,0.8404045494125846,10.296793851284088,15.314950223605935,21.02040604918816,0.7002054881885981,61,187
C19-S,C19,S,24.21446407057823,1662,2.771637748136708,5.306284429283974,8.599795052826769,1.0983499626454263,5.091119542716147,7.969326780661293,11.222629073641938,0.7693886446976642,245,886
C20-L,C20,L,35.77567253496972,362,6.882421182995157,11.327312601950807,16.57800658676342,0.8559475441772901,10.182202331550572,14.87495366290661,22.33345509770786,0.8168934869665265,64,221
C20-M,C20,M,35.77567253496972,338,6.156412885334985,11.568542485201583,17.146348980455635,0.949984504027099,10.70437794868851,15.63612583764007,19.730631577376275,0.5772691856290458,66,200
C20-S,C20,S,35.77567253496972,1609,2.7254405503413945,5.303293287167072,8.721846398004663,1.1306947443720288,5.132959418849276,8.218917031945109,11.890300667554568,0.8221692982714152,227,848
C21-L,C21,L,47.33688099936123,300,7.096705305083679,11.826358256378134,18.148773447570957,0.9345284408686613,10.845182958157375,15.979835966230334,23.385754777927453,0.7847747527741623,50,183
C21-M,C21,M,47.33688099936123,465,5.1267714004225615,9.157885118422907,15.48722614356216,1.131315211881997,8.908646570450136,14.366024895931265,20.739330579328055,0.8235182727706811,62,248
C21-S,C21,S,47.33688099936123,1497,2.7670470240727862,5.548999065682753,9.084801834471314,1.138539533998135,5.398951159597496,8.422916913429441,11.513969427318301,0.7259976954030095,224,780
C22-L,C22,L,23.55923578550109,265,7.395990537585,12.522535138943129,18.73920891221159,0.9058244396017667,11.482798564425602,17.54378495762583,23.79117192959122,0.7015802687330298,46,158
C22-M,C22,M,23.55923578550109,233,6.567596737502369,12.992805914875769,18.70832496674181,0.9344192708473568,11.669567371670704,17.28331176478706,24.558894427704352,0.7457672019950657,39,134
C22-S,C22,S,23.55923578550109,1472,2.939494026645162,5.56328149565903,9.170354258088615,1.119997295895476,5.4036675470933595,8.498370246522267,12.272137740045633,0.8082102795842547,210,768
C23-L,C23,L,35.12044424989258,264,6.701961081100605,12.429594538251635,19.392540630940644,1.0209970655748448,11.642969452906424,17.82100938389274,24.97106175915296,0.7478864984097331,43,147
C23-M,C23,M,35.12044424989258,448,5.371532714797403,9.907145179054211,15.760132211510621,1.0485966753244824,9.424624534017633,14.313475932601925,19.278950532794127,0.6884649155228055,73,249
C23-S,C23,S,35.12044424989258,962,3.492266136103009,6.886587711776878,11.585552420242129,1.1752244540933743,6.737469362037007,10.750753647314289,14.69102982921229,0.7398142240160261,133,495
C24-L,C24,L,46.68165271428408,373,6.761893461440775,11.072225426422966,16.395680947122298,0.8700859235299954,10.062693511008254,14.58530363110741,20.909108302517197,0.7436536849583167,69,231
C24-M,C24,M,46.68165271428408,364,6.601226287526324,10.88717943418724,15.859701423642528,0.8504016299247644,9.835509989666365,14.456229516734744,20.912994151109494,0.7662775517377938,66,221
C24-S,C24,S,46.68165271428408,2188,2.42595264959466,4.531904977172929,7.880972230853394,1.203692400598756,4.443487644387506,7.35327417560833,10.4161042887025,0.8122390790386766,286,1130
C25-L,C25,L,23.39542871423181,364,7.024355652394604,11.271113901373727,16.863355251753674,0.8729394171200674,10.089888755147703,14.940621215807303,21.073945682856237,0.7351807377384891,68,223
C25-M,C25,M,23.39542871423181,409,5.4239939303891385,10.07238157407282,15.538520139218713,1.0041841777385836,9.503286760638437,14.395484329200533,18.97985068565395,0.658301152521334,74,230
C25-S,C25,S,23.39542871423181,1813,2.7020457780577374,5.05820358973422,8.521554420734352,1.1505089780268012,4.996210205003446,7.963913357101315,11.12249088584681,0.7692550642054188,250,928
C26-L,C26,L,34.956637178623296,359,6.706158466934713,11.543832104568835,16.882169606141783,0.8815106670842512,10.181710182833283,14.95697992033489,19.253241522253678,0.6065082247711729,70,219
C26-M,C26,M,34.956637178623296,303,7.000876759097091,12.26383539380828,17.49093949102102,0.8553655846702014,10.954624980091513,15.831739370370256,20.652035337834253,0.6125296867817214,61,183
C26-S,C26,S,34.956637178623296,1501,2.760160937976904,5.415826839329719,9.271566434707973,1.2022920395913068,5.326971307531936,8.55625889020954,11.963916083508536,0.7756830246886164,203,769
C27-L,C27,L,46.5178456430148,355,7.01877244625434,11.44163562319878,16.680521238293395,0.8444377281556782,10.293477236769313,14.672999587772923,21.110901629061686,0.7372333330743486,64,215
C27-M,C27,M,46.5178456430148,335,6.108835386830881,11.31609882347827,16.984867770022102,0.9611114707328277,10.47273475029086,15.098236265579843,22.167990450390608,0.7746107223637752,58,196
C27-S,C27,S,46.5178456430148,1816,2.6185185817901284,4.830280523803874,8.441836692319182,1.2055859037236942,4.859791518855599,8.168291767451061,12.115373854260477,0.8882618963633083,215,896
