sample_id,precursor,d_um
C07-S,S,2.8838949080235423
C07-S,S,6.536591042978795
C07-S,S,3.380492953002611
C07-S,S,7.457544189999471
C07-S,S,6.161612387268624
C07-S,S,3.5988095651210856
C07-S,S,2.3230215853143203
C07-S,S,10.394977658631632
C07-S,S,3.116660506777289
C07-S,S,5.617227026861333
C07-S,S,5.421684955525073
C07-S,S,4.147901434618866
C07-S,S,5.474125901660642
C07-S,S,6.803110836335556
C07-S,S,3.959973311855338
C07-S,S,4.039339384631394
C07-S,S,3.5988095651210856
C07-S,S,6.51226423345496
C07-S,S,4.1094585159725545
C07-S,S,3.408547317463651
C07-S,S,4.335005351251914
C07-S,S,5.445054395542623
C07-S,S,3.482254161070224
C07-S,S,3.265866464653287
C07-S,S,2.7944499662047773
C07-S,S,6.784420936086966
C07-S,S,4.604866200354616
C07-S,S,1.902309646634436
C07-S,S,4.493216472568831
C07-S,S,3.0653116803502
C07-S,S,3.6859604338129857
C07-S,S,1.511802408074568
C07-S,S,4.039339384631394
C07-S,S,3.6339207337885258
C07-S,S,4.625500506243265
C07-S,S,4.140241406965356
C07-S,S,7.171108472464449
C07-S,S,3.187159321095311
C07-S,S,3.677338292334829
C07-S,S,3.0756500290270585
C07-S,S,4.147901434618866
C07-S,S,5.163788281133086
C07-S,S,5.206642030705284
C07-S,S,1.918924020132432
C07-S,S,3.837848040264863
C07-S,S,2.267703612111852
C07-S,S,4.846683324112317
C07-S,S,5.479921695662696
C07-S,S,2.390369490821483
C07-S,S,2.468762994462375
C07-S,S,3.0653116803502
C07-S,S,2.077773671184859
C07-S,S,3.8129536281046623
C07-S,S,4.584139015461902
C07-S,S,2.959942848107641
C07-S,S,1.5532293223428475
C07-S,S,6.010352112266097
C07-S,S,2.9813145541504222
C07-S,S,6.671182035989458
C07-S,S,1.7816762242727986
C07-S,S,1.983990677521528
C07-S,S,3.554432904021839
C07-S,S,3.2365755907839726
C07-S,S,6.443660590010759
C07-S,S,6.497624430224356
C07-S,S,3.0756500290270585
C07-S,S,4.335005351251914
C07-S,S,4.0550261985540725
C07-S,S,4.246224505961664
C07-S,S,2.6185185817901284
C07-S,S,3.482254161070224
C07-S,S,4.89879969697993
C07-S,S,3.829567883822151
C07-S,S,6.526871199619697
C07-S,S,3.737275577183397
C07-S,S,3.5004383795485454
C07-S,S,3.903457032819381
C07-S,S,1.885548882504947
C07-S,S,2.8617957708052053
C07-S,S,3.333211002694912
C07-S,S,1.7994047825605428
C07-S,S,3.454798377937929
C07-S,S,1.6329332323266434
C07-S,S,10.639456762252284
C07-S,S,5.18831947992975
C07-S,S,2.54474264769613
C07-S,S,2.2253128908755286
C07-S,S,2.3636606135239884
C07-S,S,6.374318642190622
C07-S,S,5.0456366048769885
C07-S,S,4.727321227047977
C07-S,S,3.804619293268873
C07-S,S,4.988693427963836
C07-S,S,4.813824075245639
C07-S,S,8.611230291179448
C07-S,S,3.0756500290270585
C07-S,S,4.356917902080675
C07-S,S,4.147901434618866
C07-S,S,3.085953743077969
C07-S,S,5.0644753882868185
C07-S,S,6.031441131841764
C07-S,S,4.760777562595452
C07-S,S,4.132567180892246
C07-S,S,2.938415705331363
C07-S,S,3.518528620850199
C07-S,S,3.527538952173992
C07-S,S,4.246224505961664
C07-S,S,6.30924733295999
C07-S,S,6.068170560425284
C07-S,S,3.509495156340756
C07-S,S,3.677338292334829
C07-S,S,4.140241406965356
C07-S,S,3.728772094999736
C07-S,S,4.298236193901963
C07-S,S,4.807225272862896
C07-S,S,4.414819682883245
C07-S,S,4.0550261985540725
C07-S,S,2.9813145541504222
C07-S,S,1.9353957730665816
C07-S,S,3.0962231682777173
C07-S,S,3.927777872685193
C07-S,S,3.854354989734393
C07-S,S,5.114372902464696
C07-S,S,6.807775294090504
C07-S,S,5.157637250622092
C07-S,S,4.666495403772876
C07-S,S,4.507323937336815
C07-S,S,5.001403495513547
C07-S,S,9.752134650292914
C07-S,S,4.48614610395171
C07-S,S,5.822565877319402
C07-S,S,3.589978117293229
C07-S,S,5.806187319199745
C07-S,S,4.995052504385949
C07-S,S,1.7816762242727986
C07-S,S,7.939961683738786
C07-S,S,4.820413844347526
C07-S,S,3.720249176209294
C07-S,S,2.390369490821483
C07-S,S,5.386440692775725
C07-S,S,5.71248854077351
C07-S,S,5.139139986312522
C07-S,S,4.393195946265654
C07-S,S,1.7816762242727986
C07-S,S,3.265866464653287
C07-S,S,4.34962598416327
C07-S,S,7.090981840571965
C07-S,S,4.457752488928697
C07-S,S,5.1267714004225615
C07-S,S,5.8280151680556775
C07-S,S,3.085953743077969
C07-S,S,3.4455978332997264
C07-S,S,4.400415665098895
C07-S,S,3.5811248902099826
C07-S,S,3.371089616420414
C07-S,S,3.380492953002611
C07-S,S,6.35936128412992
C07-S,S,4.0235914128436026
C07-S,S,3.380492953002611
C07-S,S,2.7254405503413945
C07-S,S,3.380492953002611
C07-S,S,5.1267714004225615
C07-S,S,4.734031409598079
C07-S,S,2.9813145541504222
C07-S,S,3.1571383130861377
C07-S,S,1.8515722458467807
C07-S,S,4.646043170628641
C07-S,S,5.773290809015188
C07-S,S,4.6732929243517525
C07-S,S,8.291975509002073
C07-S,S,1.6133764402252686
C07-S,S,6.699671199207101
C07-S,S,3.013087897967378
C07-S,S,4.879321291024226
C07-S,S,5.583217267053535
C07-S,S,4.943950879071324
C07-S,S,2.2536619686684074
C07-S,S,10.38581235693012
C07-S,S,2.442911360672195
C07-S,S,5.773290809015188
C07-S,S,5.491494932832067
C07-S,S,5.163788281133086
C07-S,S,3.226752880450537
C07-S,S,6.433800353798076
C07-S,S,4.646043170628641
C07-S,S,1.6133764402252686
C07-S,S,2.138011469127358
C07-S,S,3.616407760849512
C07-S,S,6.010352112266097
C07-S,S,5.909151533809971
C07-S,S,2.666568802155929
C07-S,S,1.4692078526656815
C07-S,S,4.246224505961664
C07-S,S,8.811645380556309
C07-S,S,2.077773671184859
C07-S,S,3.771097765009893
C07-S,S,3.417847600281708
C07-S,S,6.872745310420571
C07-S,S,3.616407760849512
C07-S,S,3.265866464653287
C07-S,S,3.265866464653287
C07-S,S,6.551143768323128
C07-S,S,3.903457032819381
C07-S,S,4.047190391814686
C07-S,S,4.493216472568831
C07-S,S,1.4474406070619008
C07-S,S,1.6329332323266434
C07-S,S,4.833566430442728
C07-S,S,4.276022938254716
C07-S,S,5.8876244985628645
C07-S,S,2.51967068012428
C07-S,S,9.464709511912233
C07-S,S,3.216900176899038
C07-S,S,7.2678414675770515
C07-S,S,2.123112252980832
C07-S,S,2.569569993156261
C07-S,S,3.7457597551330326
C07-S,S,2.5322376941434093
C07-S,S,7.806914065638762
C07-S,S,4.88582272134439
C07-S,S,3.728772094999736
C07-S,S,3.9439084451697126
C07-S,S,1.6902464765013054
C07-S,S,8.648014868243132
C07-S,S,3.804619293268873
C07-S,S,1.7994047825605428
C07-S,S,5.866018464224818
C07-S,S,3.935851422566431
C07-S,S,2.336646462175876
C07-S,S,4.975950895204253
C07-S,S,7.414856122148768
C07-S,S,3.5454909202859826
C07-S,S,2.092995659821536
C07-S,S,2.6426529037892483
C07-S,S,3.7117066869195305
C07-S,S,4.039339384631394
C07-S,S,5.723591541610411
C07-S,S,5.871427426613504
C07-S,S,3.4363726552102856
C07-S,S,3.9998532032338936
C07-S,S,5.120575904019775
C07-S,S,4.0235914128436026
C07-S,S,5.723591541610411
C07-S,S,3.0025341426059904
C07-S,S,4.646043170628641
C07-S,S,6.238411517476531
C07-S,S,2.594159739964875
C07-S,S,3.3522038117053645
C07-S,S,4.385964343097444
C07-S,S,5.1267714004225615
C07-S,S,4.400415665098895
C07-S,S,4.290844552673292
C07-S,S,4.853228476755571
C07-S,S,6.314276626172275
C07-S,S,3.895316341929664
C07-S,S,2.8838949080235423
C07-S,S,6.468245420210314
C07-S,S,2.416783215221364
C07-S,S,5.421684955525073
C07-S,S,6.604229410781361
C07-S,S,3.25613211672748
C07-S,S,3.8129536281046623
C07-S,S,3.6859604338129857
C07-S,S,4.436338021664
C07-S,S,1.8686377885916985
C07-S,S,1.885548882504947
C07-S,S,4.193567780719649
C07-S,S,2.1820988181584404
C07-S,S,3.64264564606838
C07-S,S,4.693626419612503
C07-S,S,5.844332554635763
C07-S,S,4.185991319643072
C07-S,S,2.959942848107641
C07-S,S,5.503043830830882
C07-S,S,3.085953743077969
C07-S,S,5.784277100224782
C07-S,S,2.760160937976904
C07-S,S,3.5811248902099826
C07-S,S,3.417847600281708
C07-S,S,3.762670720366032
C07-S,S,3.408547317463651
C07-S,S,5.789762428247603
C07-S,S,4.659687967028543
C07-S,S,6.078623919699069
C07-S,S,3.737275577183397
C07-S,S,3.5454909202859826
C07-S,S,7.453286385376056
C07-S,S,2.4943467139819178
C07-S,S,3.454798377937929
C07-S,S,2.737062950830321
C07-S,S,4.132567180892246
C07-S,S,4.305615145589724
C07-S,S,2.2253128908755286
C07-S,S,5.876831410662726
C07-S,S,3.1369646987543267
C07-S,S,5.577528811916794
C07-S,S,4.625500506243265
C07-S,S,2.5322376941434093
C07-S,S,2.606367617934471
C07-S,S,7.090981840571965
C07-S,S,1.918924020132432
C07-S,S,5.789762428247603
C07-S,S,4.611754560525867
C07-S,S,6.497624430224356
C07-S,S,4.93752598892475
C07-S,S,2.737062950830321
C07-S,S,2.678446672979338
C07-S,S,8.168553172642095
C07-S,S,2.905825983649
C07-S,S,3.371089616420414
C07-S,S,8.242058092380452
C07-S,S,3.9998532032338936
C07-S,S,4.0550261985540725
C07-S,S,5.261226840402518
C07-S,S,4.680080571972979
C07-S,S,3.677338292334829
C07-S,S,3.536526327127732
C07-S,S,4.147901434618866
C07-S,S,1.9353957730665816
C07-S,S,3.3616599766446864
C07-S,S,2.336646462175876
C07-S,S,1.983990677521528
C07-S,S,3.491358109053505
C07-S,S,4.570268668946549
C07-S,S,3.417847600281708
C07-S,S,5.63978626232879
C07-S,S,3.762670720366032
C07-S,S,4.0550261985540725
C07-S,S,6.010352112266097
C07-S,S,3.226752880450537
C07-S,S,4.48614610395171
C07-S,S,7.774317204833238
C07-S,S,3.342720896492735
C07-S,S,3.29489695969924
C07-S,S,3.967981355043056
C07-S,S,5.925245485177561
C07-S,S,5.421684955525073
C07-S,S,5.662255619291985
C07-S,S,2.377052565528869
C07-S,S,3.9759732691923495
C07-S,S,3.9839491513691385
C07-S,S,3.8129536281046623
C07-S,S,2.0624393385761013
C07-S,S,3.3522038117053645
C07-S,S,5.163788281133086
C07-S,S,3.9839491513691385
C07-S,S,4.393195946265654
C07-S,S,4.807225272862896
C07-S,S,3.737275577183397
C07-S,S,5.267256901797619
C07-S,S,3.7117066869195305
C07-S,S,1.5326558401751
C07-S,S,6.218024497212336
C07-S,S,5.218821326950407
C07-S,S,3.454798377937929
C07-S,S,3.399221589132705
C07-S,S,3.903457032819381
C07-S,S,3.177183837092519
C07-S,S,2.196597973132827
C07-S,S,3.829567883822151
C07-S,S,4.48614610395171
C07-S,S,2.196597973132827
C07-S,S,2.6426529037892483
C07-S,S,2.046990137236486
C07-S,S,1.3568841872173931
C07-S,S,1.2598353400621398
C07-S,S,3.275571884161564
C07-S,S,4.155547342369718
C07-S,S,3.054938345421817
C07-S,S,3.1268290835714136
C07-S,S,4.320335240309157
C07-S,S,2.267703612111852
C07-S,S,2.6902721021035894
C07-S,S,1.8686377885916985
C07-S,S,6.99634104319558
C07-S,S,2.0314234463992653
C07-S,S,1.7456790545267524
C07-S,S,5.433382239792492
C07-S,S,2.4558711935816286
C07-S,S,3.7031444916935614
C07-S,S,3.427122644743577
C07-S,S,4.9695673763539245
C07-S,S,5.020408263779298
C07-S,S,5.033038241633877
C07-S,S,6.3393632431530085
C07-S,S,4.312981472867047
C07-S,S,2.8838949080235423
C07-S,S,2.6902721021035894
C07-S,S,4.385964343097444
C07-S,S,3.903457032819381
C07-S,S,9.339790801750276
C07-S,S,2.167502675625957
C07-S,S,3.25613211672748
C07-S,S,3.829567883822151
C07-S,S,4.327676511942633
C07-S,S,5.0644753882868185
C07-S,S,5.706928939903308
C07-S,S,6.099476893192464
C07-S,S,6.125443280890184
C07-S,S,5.778786565432402
C07-S,S,6.927948970818226
C07-S,S,5.860604509712605
C07-S,S,7.009939386527629
C07-S,S,6.171907486155938
C07-S,S,2.569569993156261
C07-S,S,7.504220597955888
C07-S,S,4.1094585159725545
C07-S,S,7.064070996468304
C07-S,S,3.720249176209294
C07-S,S,6.2638019826777525
C07-S,S,4.039339384631394
C07-S,S,4.124878677152203
C07-S,S,5.577528811916794
C07-S,S,4.335005351251914
C07-S,S,5.849761568862286
C07-S,S,9.074313316252915
C07-S,S,2.7486362073164146
C07-S,S,3.3898702052826586
C07-S,S,3.463974485409113
C07-S,S,3.9839491513691385
C07-S,S,3.527538952173992
C07-S,S,4.124878677152203
C07-S,S,5.285305807578497
C07-S,S,4.08621916744697
C07-S,S,5.925245485177561
C07-S,S,2.442911360672195
C07-S,S,4.5979675205253
C07-S,S,5.0707394295039165
C07-S,S,3.1268290835714136
C07-S,S,3.804619293268873
C07-S,S,6.218024497212336
C07-S,S,2.7137683744347867
C07-S,S,5.718042736096981
C07-S,S,2.481587823589891
C07-S,S,2.569569993156261
C07-S,S,2.80578652377273
C07-S,S,1.7816762242727986
C07-S,S,4.0235914128436026
C07-S,S,8.059008229312305
C07-S,S,4.312981472867047
C07-S,S,5.076995742098715
C07-S,S,2.8948812141238016
C07-S,S,2.54474264769613
C07-S,S,4.140241406965356
C07-S,S,4.2162154761798245
C07-S,S,5.893013629666946
C07-S,S,2.015736544099424
C07-S,S,3.034085280212642
C07-S,S,7.8272181677197565
C07-S,S,6.718596861766319
C07-S,S,5.806187319199745
C07-S,S,5.662255619291985
C07-S,S,5.309275571400876
C07-S,S,2.442911360672195
C07-S,S,3.7457597551330326
C07-S,S,5.345028672818396
C07-S,S,4.298236193901963
C07-S,S,2.51967068012428
C07-S,S,4.625500506243265
C07-S,S,3.28524863163696
C07-S,S,3.518528620850199
C07-S,S,10.15399148419743
C07-S,S,1.885548882504947
C07-S,S,2.99194316024752
C07-S,S,2.2110020486046644
C07-S,S,5.163788281133086
C07-S,S,5.05820358973422
C07-S,S,2.4943467139819178
C07-S,S,2.468762994462375
C07-S,S,4.556356098861118
C07-S,S,3.959973311855338
C07-S,S,4.1094585159725545
C07-S,S,4.268592831966727
C07-S,S,2.429882407183215
C07-S,S,4.201130578172108
C07-S,S,9.594620100662157
C07-S,S,3.417847600281708
C07-S,S,4.007781562259003
C07-S,S,3.197103680115411
C07-S,S,2.771637748136708
C07-S,S,3.116660506777289
C07-S,S,4.342321821185702
C07-S,S,4.652870570594867
C07-S,S,4.305615145589724
C07-S,S,7.328734082016584
C07-S,S,4.89879969697993
C07-S,S,3.106458644685695
C07-S,S,3.463974485409113
C07-S,S,3.399221589132705
C07-S,S,4.414819682883245
C07-S,S,7.3805279001752195
C07-S,S,2.760160937976904
C07-S,S,6.284040490930088
C07-S,S,6.526871199619697
C07-S,S,3.3522038117053645
C07-S,S,3.959973311855338
C07-S,S,6.151300058054117
C07-S,S,2.1820988181584404
C07-S,S,4.283440156211276
C07-S,S,8.625962945734093
C07-S,S,2.850681958836478
C07-S,S,5.662255619291985
C07-S,S,2.666568802155929
C07-S,S,5.946636332673134
C07-S,S,3.677338292334829
C07-S,S,3.79626666125431
C07-S,S,7.055077904347984
C07-S,S,2.581894140566543
C07-S,S,4.163179208013847
C07-S,S,2.594159739964875
C07-S,S,4.078443291385604
C07-S,S,3.3141093496987777
C07-S,S,6.384270746052712
C07-S,S,7.745682421699629
C07-S,S,3.509495156340756
C07-S,S,2.581894140566543
C07-S,S,3.491358109053505
C07-S,S,3.454798377937929
C07-S,S,5.176068413293333
C07-S,S,7.86766917699963
C07-S,S,6.1924463365554345
C07-S,S,2.8617957708052053
C07-S,S,4.61863264721215
C07-S,S,5.566134461278887
C07-S,S,6.57049726327392
C07-S,S,2.817077460835509
C07-S,S,3.275571884161564
C07-S,S,2.2536619686684074
C07-S,S,3.911580781529363
C07-S,S,7.659135767644302
C07-S,S,7.000876759097091
C07-S,S,3.454798377937929
C07-S,S,3.3616599766446864
C07-S,S,4.493216472568831
C07-S,S,4.1094585159725545
C07-S,S,8.314913244410125
C07-S,S,4.231246595071459
C07-S,S,1.918924020132432
C07-S,S,3.085953743077969
C07-S,S,5.398214347681629
C07-S,S,1.983990677521528
C07-S,S,5.176068413293333
C07-S,S,6.104679006626931
C07-S,S,2.54474264769613
C07-S,S,6.613835567728841
C07-S,S,5.285305807578497
C07-S,S,8.40981375216695
C07-S,S,2.7137683744347867
C07-S,S,2.2816588429798004
C07-S,S,3.5811248902099826
C07-S,S,3.9998532032338936
C07-S,S,3.911580781529363
C07-S,S,3.79626666125431
C07-S,S,3.25613211672748
C07-S,S,2.390369490821483
C07-S,S,4.253693684128203
C07-S,S,3.342720896492735
C07-S,S,2.80578652377273
C07-S,S,2.267703612111852
C07-S,S,4.327676511942633
C07-S,S,3.911580781529363
C07-S,S,7.891840260603777
C07-S,S,5.392330733565313
C07-S,S,4.0550261985540725
C07-S,S,3.935851422566431
C07-S,S,4.911742387163257
C07-S,S,6.58497505665575
C07-S,S,3.9839491513691385
C07-S,S,4.807225272862896
C07-S,S,8.926180102389168
C07-S,S,7.810979108385268
C07-S,S,3.5988095651210856
C07-S,S,6.073399489064991
C07-S,S,3.651349710200832
C07-S,S,2.092995659821536
C07-S,S,2.666568802155929
C07-S,S,7.2678414675770515
C07-S,S,7.819102853803413
C07-S,S,5.303293287167072
C07-S,S,9.305741141189737
C07-S,S,3.9839491513691385
C07-S,S,5.139139986312522
C07-S,S,4.039339384631394
C07-S,S,4.007781562259003
C07-S,S,7.232815521699024
C07-S,S,4.147901434618866
C07-S,S,5.230972266162188
C07-S,S,5.297304247100458
C07-S,S,4.500275732966444
C07-S,S,5.415826839329719
C07-S,S,3.0756500290270585
C07-S,S,6.020905855446263
C07-S,S,12.025984569273808
C07-S,S,4.407623557997045
C07-S,S,9.274989571776684
C07-S,S,4.231246595071459
C07-S,S,2.606367617934471
C07-S,S,3.554432904021839
C07-S,S,3.554432904021839
C07-S,S,1.885548882504947
C07-S,S,4.754105131057737
C07-S,S,2.569569993156261
C07-S,S,4.514361137464771
C07-S,S,4.07065256165218
C07-S,S,2.760160937976904
C07-S,S,2.5322376941434093
C07-S,S,7.014466309431825
C07-S,S,9.574748584472264
C07-S,S,4.659687967028543
C07-S,S,4.062846892798531
C07-S,S,8.322545107645404
C07-S,S,5.020408263779298
C07-S,S,4.464867820654131
C07-S,S,5.200541686453833
C07-S,S,2.7020457780577374
C07-S,S,6.182185440796261
C07-S,S,4.700384704494652
C07-S,S,1.7456790545267524
C07-S,S,4.892315511878591
C07-S,S,4.666495403772876
C07-S,S,5.8280151680556775
C07-S,S,8.019522405137081
C07-S,S,3.754224759725641
C07-S,S,2.23953228725544
C07-S,S,4.320335240309157
C07-S,S,4.542400917235657
C07-S,S,2.077773671184859
C07-S,S,8.379562525528055
C07-S,S,3.572249721942558
C07-S,S,3.454798377937929
C07-S,S,6.807775294090504
C07-S,S,5.18831947992975
C07-S,S,4.787374292236132
C07-S,S,4.61863264721215
C07-S,S,3.187159321095311
C07-S,S,3.29489695969924
C07-S,S,2.403612636431448
C07-S,S,2.390369490821483
C07-S,S,8.117876858548986
C07-S,S,8.735665907191104
C07-S,S,5.893013629666946
C07-S,S,8.276648369263919
C07-S,S,5.935950544465699
C07-S,S,3.3522038117053645
C07-S,S,2.7944499662047773
C07-S,S,1.763769476086996
C07-S,S,4.754105131057737
C07-S,S,3.29489695969924
C07-S,S,4.570268668946549
C07-S,S,2.6185185817901284
C07-S,S,4.956775675920353
C07-S,S,2.666568802155929
C07-S,S,4.780738981642966
C07-S,S,2.468762994462375
C07-S,S,3.837848040264863
C07-S,S,8.066882201126342
C07-S,S,4.535407224223704
C07-S,S,4.514361137464771
C07-S,S,4.5979675205253
C07-S,S,2.666568802155929
C07-S,S,4.0235914128436026
C07-S,S,2.8948812141238016
C07-S,S,3.895316341929664
C07-S,S,3.3616599766446864
C07-S,S,3.79626666125431
C07-S,S,2.949198918469352
C07-S,S,6.978168698107828
C07-S,S,6.656891733175485
C07-S,S,3.554432904021839
C07-S,S,5.941295840951316
C07-S,S,1.967925711283216
C07-S,S,2.267703612111852
C07-S,S,3.47312634940454
C07-S,S,5.526069219390664
C07-S,S,3.7878956110204745
C07-S,S,4.436338021664
C07-S,S,9.387252839225006
C07-S,S,2.2110020486046644
C07-S,S,9.471414939258413
C07-S,S,6.637790139328675
C07-S,S,4.767440655516864
C07-S,S,4.9695673763539245
C07-S,S,4.185991319643072
C07-S,S,4.9503674306088525
C07-S,S,5.634154921671018
C07-S,S,5.273280067746964
C07-S,S,6.2638019826777525
C07-S,S,3.64264564606838
C07-S,S,5.163788281133086
C07-S,S,3.197103680115411
C07-S,S,3.771097765009893
C07-S,S,8.53346656741023
C07-S,S,3.536526327127732
C07-S,S,5.083244354607721
C07-S,S,4.031473088198847
C07-S,S,5.176068413293333
C07-S,S,2.4943467139819178
C07-S,S,2.7020457780577374
C07-S,S,6.438732359393037
C07-S,S,5.773290809015188
C07-S,S,5.132959418849276
C07-S,S,5.594576825627681
C07-S,S,4.577209096132407
C07-S,S,3.677338292334829
C07-S,S,3.28524863163696
C07-S,S,5.583217267053535
C07-S,S,2.1820988181584404
C07-S,S,4.378720796712142
C07-S,S,3.837848040264863
C07-S,S,4.283440156211276
C07-S,S,1.983990677521528
C07-S,S,4.117175815757948
C07-S,S,6.140970411709458
C07-S,S,6.171907486155938
C07-S,S,2.2536619686684074
C07-S,S,3.563352448545597
C07-S,S,4.201130578172108
C07-S,S,3.167176934009081
C07-S,S,4.905275310774456
C07-S,S,6.233321013554577
C07-S,S,4.0550261985540725
C07-S,S,4.700384704494652
C07-S,S,5.398214347681629
C07-S,S,3.959973311855338
C07-S,S,5.919885696215282
C07-S,S,3.911580781529363
C07-S,S,4.364197636316881
C07-S,S,5.132959418849276
C07-S,S,7.457544189999471
C07-S,S,2.949198918469352
C07-S,S,5.267256901797619
C07-S,S,4.124878677152203
C07-S,S,3.28524863163696
C07-S,S,7.215238787280654
C07-S,S,5.566134461278887
C07-S,S,7.741583092266327
C07-S,S,3.1268290835714136
C07-S,S,3.482254161070224
C07-S,S,6.248580084155872
C07-S,S,3.518528620850199
C07-S,S,4.88582272134439
C07-S,S,2.82832332375742
C07-S,S,6.807775294090504
C07-S,S,4.08621916744697
C07-S,S,4.450625781751057
C07-S,S,5.151478875589207
C07-S,S,4.414819682883245
C07-S,S,5.00774643210875
C07-S,S,6.575326736372333
C07-S,S,3.0025341426059904
C07-S,S,3.4455978332997264
C07-S,S,4.666495403772876
C07-S,S,7.135607717423175
C07-S,S,4.813824075245639
C07-S,S,8.85835371592236
C07-S,S,4.570268668946549
C07-S,S,2.630613420201259
C07-S,S,2.6426529037892483
C07-S,S,8.253604291960114
C07-S,S,2.309316323606075
C07-S,S,3.8461103706898
C07-S,S,3.482254161070224
C07-S,S,3.8461103706898
C07-S,S,4.577209096132407
C07-S,S,5.00774643210875
C07-S,S,5.882230430093234
C07-S,S,1.7456790545267524
C07-S,S,6.770369652236635
C07-S,S,4.422004097209329
C07-S,S,1.7994047825605428
C07-S,S,4.892315511878591
C07-S,S,4.371465247739782
C07-S,S,2.152807572794862
C07-S,S,9.178659175631722
C07-S,S,6.923365477778747
C07-S,S,2.3230215853143203
C07-S,S,6.202690258093208
C07-S,S,7.895861580742755
C07-S,S,6.675938672626586
C07-S,S,3.491358109053505
C07-S,S,4.0235914128436026
C07-S,S,3.677338292334829
C07-S,S,5.285305807578497
C07-S,S,7.086503796651674
C07-S,S,4.464867820654131
C07-S,S,7.219636982621909
C07-S,S,1.902309646634436
C07-S,S,1.967925711283216
C07-S,S,5.811651967297999
C07-S,S,2.7830672306394435
C07-S,S,2.167502675625957
C07-S,S,2.938415705331363
C07-S,S,3.408547317463651
C07-S,S,2.569569993156261
C07-S,S,5.600247964261322
C07-S,S,2.850681958836478
C07-S,S,4.604866200354616
C07-S,S,1.7994047825605428
C07-S,S,4.193567780719649
C07-S,S,4.320335240309157
C07-S,S,5.3746412466382045
C07-S,S,6.831049807433915
C07-S,S,6.680691922550688
C07-S,S,2.429882407183215
C07-S,S,4.577209096132407
C07-S,S,8.851183861476946
C07-S,S,5.456701584028908
C07-S,S,3.417847600281708
C07-S,S,8.922623146638298
C07-S,S,13.33046293316252
C07-S,S,4.734031409598079
C07-S,S,2.390369490821483
C07-S,S,5.206642030705284
C07-S,S,8.330169978789028
C07-S,S,2.23953228725544
C07-S,S,6.541445548692841
C07-S,S,4.378720796712142
C07-S,S,5.456701584028908
C07-S,S,3.333211002694912
C07-S,S,7.983818195339285
C07-S,S,9.032237448227969
C07-S,S,3.342720896492735
C07-S,S,4.039339384631394
C07-S,S,3.527538952173992
C07-S,S,5.139139986312522
C07-S,S,5.200541686453833
C07-S,S,6.433800353798076
C07-S,S,2.606367617934471
C07-S,S,3.919687693400157
C07-S,S,5.583217267053535
C07-S,S,4.356917902080675
C07-S,S,7.10439903675249
C07-S,S,3.167176934009081
C07-S,S,5.237037163580257
C07-S,S,1.902309646634436
C07-S,S,6.068170560425284
C07-S,S,3.116660506777289
C07-S,S,3.0445296666259978
C07-S,S,3.197103680115411
C07-S,S,4.124878677152203
C07-S,S,5.978579103202103
C07-S,S,4.371465247739782
C07-S,S,3.64264564606838
C07-S,S,3.509495156340756
C07-S,S,5.303293287167072
C07-S,S,3.8461103706898
C07-S,S,5.427536748869573
C07-S,S,3.3616599766446864
C07-S,S,5.656646647514839
C07-S,S,4.833566430442728
C07-S,S,3.177183837092519
C07-S,S,6.140970411709458
C07-S,S,2.7944499662047773
C07-S,S,5.249145936192507
C07-S,S,2.8617957708052053
C07-S,S,2.99194316024752
C07-S,S,5.8280151680556775
C07-S,S,2.377052565528869
C07-S,S,3.2463685801555866
C07-S,S,2.0314234463992653
C07-S,S,3.821269785482214
C07-S,S,3.5811248902099826
C07-S,S,7.5841668920639025
C07-S,S,5.0644753882868185
C07-S,S,3.275571884161564
C07-S,S,1.967925711283216
C07-S,S,5.9626291083008445
C07-S,S,3.677338292334829
C07-S,S,2.594159739964875
C07-S,S,3.197103680115411
C07-S,S,1.967925711283216
C07-S,S,5.978579103202103
C07-S,S,5.566134461278887
C07-S,S,5.151478875589207
C07-S,S,4.268592831966727
C07-S,S,3.371089616420414
C07-S,S,3.0653116803502
C07-S,S,4.813824075245639
C07-S,S,3.572249721942558
C07-S,S,4.89879969697993
C07-S,S,2.4558711935816286
C07-S,S,5.762283571530794
C07-S,S,4.047190391814686
C07-S,S,5.983886320495039
C07-S,S,3.106458644685695
C07-S,S,2.350192352247326
C07-S,S,3.895316341929664
C07-S,S,3.927777872685193
C07-S,S,3.616407760849512
C07-S,S,2.3230215853143203
C07-S,S,5.139139986312522
C07-S,S,3.804619293268873
C07-S,S,2.99194316024752
C07-S,S,5.427536748869573
C07-S,S,4.031473088198847
C07-S,S,3.482254161070224
C07-S,S,3.737275577183397
C07-S,S,5.398214347681629
C07-S,S,6.978168698107828
C07-S,S,4.652870570594867
C07-S,S,3.651349710200832
C07-S,S,5.871427426613504
C07-S,S,5.667859040375513
C07-S,S,3.034085280212642
C07-S,S,6.927948970818226
C07-S,S,2.267703612111852
C07-S,S,5.520321875953807
C07-S,S,2.416783215221364
C07-S,S,7.875734447366518
C07-S,S,7.683962853071645
C07-S,S,4.507323937336815
C07-S,S,3.919687693400157
C07-S,S,6.517136859825754
C07-S,S,3.518528620850199
C07-S,S,3.3141093496987777
C07-S,S,3.927777872685193
C07-S,S,3.5988095651210856
C07-S,S,3.8625820108126097
C07-S,S,5.392330733565313
C07-S,S,5.427536748869573
