sample_id,precursor,d_um
C27-L,L,5.404091556115475
C27-L,L,11.25421564164936
C27-L,L,14.885262434236775
C27-L,L,6.666422005389823
C27-L,L,14.4546547681675
C27-L,L,7.228425344953597
C27-L,L,5.273280067746964
C27-L,L,11.863876822324237
C27-L,L,8.462493190142919
C27-L,L,10.422425204995031
C27-L,L,12.310338412365224
C27-L,L,15.911874955854971
C27-L,L,14.522573944420234
C27-L,L,13.976792913514622
C27-L,L,13.37088358597094
C27-L,L,10.16024201817454
C27-L,L,8.218917031945109
C27-L,L,8.291975509002073
C27-L,L,16.062777072048778
C27-L,L,5.8280151680556775
C27-L,L,7.688092905964894
C27-L,L,12.621010064064356
C27-L,L,9.617751644722883
C27-L,L,22.226009213661985
C27-L,L,7.931961720313236
C27-L,L,10.755187070757266
C27-L,L,6.314276626172275
C27-L,L,6.580152664901904
C27-L,L,13.423011984780771
C27-L,L,7.311387941523849
C27-L,L,8.207322033885905
C27-L,L,10.61556126490416
C27-L,L,7.525341440732064
C27-L,L,11.858524294723884
C27-L,L,11.055010243023322
C27-L,L,14.961837596270072
C27-L,L,8.184082755430348
C27-L,L,19.91655834251105
C27-L,L,13.486712373086457
C27-L,L,8.477484332434145
C27-L,L,13.757032726007658
C27-L,L,8.70654693981252
C27-L,L,12.204157008539376
C27-L,L,10.163365843619044
C27-L,L,11.650582319765077
C27-L,L,12.951205337128412
C27-L,L,10.113268849261242
C27-L,L,11.61237463839949
C27-L,L,7.819102853803413
C27-L,L,7.2678414675770515
C27-L,L,13.162717188218595
C27-L,L,14.344430079259627
C27-L,L,7.947953594854817
C27-L,L,11.685949025788991
C27-L,L,12.916845436769172
C27-L,L,16.72309815234736
C27-L,L,6.349370136900588
C27-L,L,10.18832196674921
C27-L,L,7.302699420401663
C27-L,L,10.531500067643536
C27-L,L,11.58774603243783
C27-L,L,14.681271553126331
C27-L,L,7.839375386800315
C27-L,L,5.404091556115475
C27-L,L,9.16481503626545
C27-L,L,11.680514964102104
C27-L,L,10.775827613251977
C27-L,L,9.935940430030875
C27-L,L,8.015563124518007
C27-L,L,13.3447430260982
C27-L,L,10.70785928527172
C27-L,L,6.517136859825754
C27-L,L,21.69698356765313
C27-L,L,18.159118179754124
C27-L,L,14.529129918245
C27-L,L,8.695602187604399
C27-L,L,7.175533717237639
C27-L,L,13.002574943259578
C27-L,L,10.278279972625043
C27-L,L,8.371982639286143
C27-L,L,11.072225426422966
C27-L,L,10.740419540696276
C27-L,L,14.20432919524584
C27-L,L,13.627202751706973
C27-L,L,7.3805279001752195
C27-L,L,7.237203035309503
C27-L,L,14.557505020605625
C27-L,L,6.21291728937139
C27-L,L,7.609238586537745
C27-L,L,9.2818320585589
C27-L,L,8.070816306310768
C27-L,L,7.175533717237639
C27-L,L,6.93252943344809
C27-L,L,18.038096968201632
C27-L,L,10.413284061410568
C27-L,L,7.979841199727464
C27-L,L,11.189153651255362
C27-L,L,12.626039356977284
C27-L,L,14.022142782561025
C27-L,L,12.943850179694415
C27-L,L,10.275191083006794
C27-L,L,18.242833344294144
C27-L,L,9.726059377288497
C27-L,L,19.69860424886262
C27-L,L,13.694589790630848
C27-L,L,6.068170560425284
C27-L,L,10.13521675352714
C27-L,L,13.7939025615759
C27-L,L,17.576396239368442
C27-L,L,12.188540678395592
C27-L,L,11.576783167133586
C27-L,L,4.872811186335824
C27-L,L,8.333979798324496
C27-L,L,8.793614575125831
C27-L,L,6.923365477778747
C27-L,L,7.525341440732064
C27-L,L,14.902313141355028
C27-L,L,8.125693785597061
C27-L,L,10.07868272049712
C27-L,L,10.17897059078452
C27-L,L,14.262315393173212
C27-L,L,7.2591008252473666
C27-L,L,15.295459502474666
C27-L,L,15.95172444214168
C27-L,L,6.005068285211981
C27-L,L,4.872811186335824
C27-L,L,5.860604509712605
C27-L,L,13.38274877917093
C27-L,L,11.449955805335655
C27-L,L,7.512676060466802
C27-L,L,16.0963378792663
C27-L,L,8.782778323843607
C27-L,L,9.884690879097722
C27-L,L,6.01563129827488
C27-L,L,7.086503796651674
C27-L,L,10.318351391544155
C27-L,L,13.75472507980741
C27-L,L,6.89580054226642
C27-L,L,11.040643751907616
C27-L,L,15.785691565430689
C27-L,L,12.855260050007354
C27-L,L,14.273439578152123
C27-L,L,14.579294443099288
C27-L,L,13.280361687160536
C27-L,L,10.413284061410568
C27-L,L,7.923953680189514
C27-L,L,10.250446456881772
C27-L,L,17.98875468007964
C27-L,L,15.733320873594272
C27-L,L,14.840411121848414
C27-L,L,12.963454659205524
C27-L,L,7.708709979468785
C27-L,L,7.59253332250862
C27-L,L,11.61237463839949
C27-L,L,9.670415976232576
C27-L,L,8.95458488413564
C27-L,L,11.879919935566017
C27-L,L,11.788720285133769
C27-L,L,13.14582488676484
C27-L,L,10.339863986674134
C27-L,L,16.61454873962472
C27-L,L,11.282386438266194
C27-L,L,19.442324954130083
C27-L,L,20.69660625534229
C27-L,L,10.489216845298648
C27-L,L,20.99507183954792
C27-L,L,11.055010243023322
C27-L,L,20.32048403634908
C27-L,L,13.02452846690992
C27-L,L,16.847913236807315
C27-L,L,6.223127513661881
C27-L,L,13.318551159777329
C27-L,L,11.71579131217048
C27-L,L,11.576783167133586
C27-L,L,12.833016961067653
C27-L,L,14.842549971916714
C27-L,L,11.257035893702565
C27-L,L,12.738673517884992
C27-L,L,19.36707461304627
C27-L,L,7.215238787280654
C27-L,L,8.607543187481761
C27-L,L,19.003061604054487
C27-L,L,18.479684593855787
C27-L,L,8.466243464286748
C27-L,L,13.878788917001115
C27-L,L,13.30185675656096
C27-L,L,17.974632004944773
C27-L,L,8.121786262511955
C27-L,L,5.706928939903308
C27-L,L,16.20639959126699
C27-L,L,6.671182035989458
C27-L,L,13.524319172814865
C27-L,L,28.164012810936004
C27-L,L,7.810979108385268
C27-L,L,9.977386855927673
C27-L,L,6.354367674185038
C27-L,L,8.039289559613433
C27-L,L,13.680674877851384
C27-L,L,13.1699501133115
C27-L,L,14.69639909093979
C27-L,L,13.624873116207992
C27-L,L,11.05788130143896
C27-L,L,15.84590421212349
C27-L,L,12.325800430281651
C27-L,L,12.79337820394776
C27-L,L,11.499750484452685
C27-L,L,19.51565865589256
C27-L,L,11.60690613108498
C27-L,L,7.753874578851027
C27-L,L,8.724757683281103
C27-L,L,13.155480286440968
C27-L,L,8.603854503709423
C27-L,L,11.685949025788991
C27-L,L,12.877464718786074
C27-L,L,14.340003469038733
C27-L,L,10.546560135493928
C27-L,L,12.123256113141988
C27-L,L,11.211826731550191
C27-L,L,12.636091937675609
C27-L,L,18.204511681275857
C27-L,L,6.826401253096697
C27-L,L,7.741583092266327
C27-L,L,8.110052397108145
C27-L,L,11.707660050592558
C27-L,L,12.2171553688203
C27-L,L,12.547858795017309
C27-L,L,13.408815246821458
C27-L,L,7.883791466810949
C27-L,L,12.783449309783116
C27-L,L,18.220198467194976
C27-L,L,13.915336153197217
C27-L,L,7.263472461190293
C27-L,L,14.7846924140494
C27-L,L,8.121786262511955
C27-L,L,10.663298712065515
C27-L,L,7.135607717423175
C27-L,L,14.286777166713843
C27-L,L,16.846028998895388
C27-L,L,12.06551349553153
C27-L,L,13.114395743219346
C27-L,L,8.499921471804495
C27-L,L,16.620279541314993
C27-L,L,19.093052927938995
C27-L,L,14.0560591655332
C27-L,L,10.540538690449562
C27-L,L,15.530249366162778
C27-L,L,16.68889566605633
C27-L,L,12.916845436769172
C27-L,L,6.078623919699069
C27-L,L,21.35485936162646
C27-L,L,6.1306233607004
C27-L,L,14.0696028261336
C27-L,L,7.444763470769674
C27-L,L,8.090458137029428
C27-L,L,10.312196692880509
C27-L,L,11.377645426743946
C27-L,L,13.954062709965322
C27-L,L,9.85896620079486
C27-L,L,14.657468164033167
C27-L,L,11.959812698213224
C27-L,L,16.832833427800708
C27-L,L,7.741583092266327
C27-L,L,12.336097675544828
C27-L,L,13.036708894585349
C27-L,L,14.0357191705557
C27-L,L,6.914189376360252
C27-L,L,8.618599766461605
C27-L,L,11.10371727533252
C27-L,L,14.412868687496411
C27-L,L,11.488703651466452
C27-L,L,18.24979227391757
C27-L,L,7.97586222107084
C27-L,L,11.137970469114702
C27-L,L,13.206055317071607
C27-L,L,10.66925087480202
C27-L,L,15.773621454147204
C27-L,L,13.27558027865735
C27-L,L,8.14130512330436
C27-L,L,12.678726486306015
C27-L,L,6.918778948306974
C27-L,L,6.784420936086966
C27-L,L,6.709140703861462
C27-L,L,13.3447430260982
C27-L,L,7.086503796651674
C27-L,L,8.055068357050775
C27-L,L,9.9964580173687
C27-L,L,11.268309843342037
C27-L,L,5.751255267505358
C27-L,L,13.938129511885922
C27-L,L,12.656173145318956
C27-L,L,14.570582584273518
C27-L,L,8.261292793200587
C27-L,L,11.51078671586442
C27-L,L,16.270908764503307
C27-L,L,14.889526941539348
C27-L,L,12.341243076258891
C27-L,L,5.230972266162188
C27-L,L,11.44163562319878
C27-L,L,13.43010472608671
C27-L,L,12.907011521802149
C27-L,L,12.466642027109154
C27-L,L,11.53557963209417
C27-L,L,8.947492142520437
C27-L,L,15.915864394291948
C27-L,L,17.078089209528365
C27-L,L,11.43886088431399
C27-L,L,8.592778951591422
C27-L,L,8.879828544322924
C27-L,L,11.000317759476667
C27-L,L,11.67235912815078
C27-L,L,15.763555968179231
C27-L,L,12.813212910747556
C27-L,L,16.66795959664899
C27-L,L,6.973618212656119
C27-L,L,8.062946176397695
C27-L,L,6.746885815775521
C27-L,L,17.053908490574614
C27-L,L,14.925726059391328
C27-L,L,17.094809670741412
C27-L,L,6.531732929306574
C27-L,L,11.740151306546023
C27-L,L,8.106137334173212
C27-L,L,12.041811710892526
C27-L,L,13.155480286440968
C27-L,L,11.79410449198454
C27-L,L,11.914605907002338
C27-L,L,12.72371323848065
C27-L,L,10.86968526030688
C27-L,L,22.643415589477826
C27-L,L,7.935962710086111
C27-L,L,7.232815521699024
C27-L,L,14.006287030865414
C27-L,L,9.774893455224111
C27-L,L,15.684823493771631
C27-L,L,7.963913357101315
C27-L,L,10.98587974595771
C27-L,L,9.919953387607638
C27-L,L,7.367613580744885
C27-L,L,7.737481591002404
C27-L,L,12.95365612820667
C27-L,L,9.261289431991374
C27-L,L,10.69896201802266
C27-L,L,20.22182892469577
C27-L,L,7.935962710086111
C27-L,L,15.585339433775395
C27-L,L,8.529745849305554
C27-L,L,6.978168698107828
C27-L,L,12.507316334285656
C27-L,L,7.927958711367745
C27-L,L,10.994544829265658
C27-L,L,5.967950509724364
C27-L,L,10.26282622764564
C27-L,L,23.32159052485341
C27-L,L,9.650700530697112
C01-L,L,8.291975509002073
C01-L,L,14.213265546677317
C01-L,L,14.344430079259627
C01-L,L,5.833459368372237
C01-L,L,14.087640785882098
C01-L,L,7.516900225017875
C01-L,L,13.855897941636451
C01-L,L,6.125443280890184
C01-L,L,15.833880000796276
C01-L,L,6.58497505665575
C01-L,L,5.662255619291985
C01-L,L,8.753816074083055
C01-L,L,8.15299400961574
C01-L,L,5.651032108515939
C01-L,L,6.414034407382075
C01-L,L,11.422198295884725
C01-L,L,10.012322902794777
C01-L,L,5.838898492508035
C01-L,L,15.069653009564034
C01-L,L,8.102220379446242
C01-L,L,6.228226349022512
C01-L,L,14.579294443099288
C01-L,L,13.27558027865735
C01-L,L,10.122680920957952
C01-L,L,7.328734082016584
C01-L,L,16.547542739140095
C01-L,L,12.054985122238945
C01-L,L,6.817094634927302
C01-L,L,11.43886088431399
C01-L,L,13.434831140002547
C01-L,L,8.428665633595289
C01-L,L,15.899900634613664
C01-L,L,8.73203134663969
C01-L,L,12.691238802078056
C01-L,L,11.85049097035512
C01-L,L,12.95365612820667
C01-L,L,10.200777132728447
C01-L,L,13.282751745973584
C01-L,L,8.477484332434145
C01-L,L,10.4801339599076
C01-L,L,12.69373978521438
C01-L,L,10.471043195762311
C01-L,L,5.3212199634857855
C01-L,L,9.871836919331
C01-L,L,12.509854087448485
C01-L,L,6.969064755942961
C01-L,L,8.318730051241575
C01-L,L,13.9404067979908
C01-L,L,8.375773439860426
C01-L,L,11.086550992546831
C01-L,L,12.354097202309926
C01-L,L,6.973618212656119
C01-L,L,11.563064969203175
C01-L,L,11.935901019448728
C01-L,L,12.346386332608972
C01-L,L,11.527321251630733
C01-L,L,7.245970092473379
C01-L,L,7.311387941523849
C01-L,L,7.56321032563979
C01-L,L,11.935901019448728
C01-L,L,7.605065710662343
C01-L,L,9.315969106696285
C01-L,L,6.389240984832801
C01-L,L,10.69302639370005
C01-L,L,5.48571136626395
C01-L,L,7.090981840571965
C01-L,L,15.85591742273549
C01-L,L,15.369991148758109
C01-L,L,5.718042736096981
C01-L,L,14.423876761114832
C01-L,L,7.671559353697044
C01-L,L,6.941681291470363
C01-L,L,4.963175647179782
C01-L,L,10.182088670376965
C01-L,L,8.66634860700677
C01-L,L,8.051126556786812
C01-L,L,16.092393181773108
C01-L,L,8.85835371592236
C01-L,L,13.603888444209703
C01-L,L,7.843423605705187
C01-L,L,6.1924463365554345
C01-L,L,9.81701982806897
C01-L,L,9.673697977337156
C01-L,L,8.750189052558355
C01-L,L,13.890220258134388
C01-L,L,8.353002831059898
C01-L,L,10.5555858625506
C01-L,L,16.435902813920105
C01-L,L,11.137970469114702
C01-L,L,13.710806006839649
C01-L,L,8.098301530182193
C01-L,L,8.261292793200587
C01-L,L,11.346913854423892
C01-L,L,11.911941341184155
C01-L,L,6.125443280890184
C01-L,L,16.304041151811347
C01-L,L,7.871702845132862
C01-L,L,9.447925122907568
C01-L,L,13.929016644280894
C01-L,L,11.191990298189324
C01-L,L,9.178659175631722
C01-L,L,12.356666422926724
C01-L,L,11.072225426422966
C01-L,L,5.935950544465699
C01-L,L,8.261292793200587
C01-L,L,6.633006145813993
C01-L,L,9.524888419578044
C01-L,L,9.926351294359565
C01-L,L,7.311387941523849
C01-L,L,7.263472461190293
C01-L,L,5.261226840402518
C01-L,L,14.004020457983696
C01-L,L,6.458422718384586
C01-L,L,9.457999330627825
C01-L,L,9.209732400709232
C01-L,L,10.654364233151115
C01-L,L,4.507323937336815
C01-L,L,9.660563282919163
C01-L,L,6.642570687401961
C01-L,L,9.109228078995104
C01-L,L,10.228745804929392
C01-L,L,11.245750641849426
C01-L,L,5.925245485177561
C01-L,L,9.060309737976617
C01-L,L,7.315728332491791
C01-L,L,6.826401253096697
C01-L,L,8.44371683421474
C01-L,L,8.54090314099356
C01-L,L,8.499921471804495
C01-L,L,8.40603830248076
C01-L,L,10.26282622764564
C01-L,L,11.444409689338029
C01-L,L,14.71798288740015
C01-L,L,9.427744412524731
C01-L,L,14.456850689907194
C01-L,L,15.050682881464128
C01-L,L,14.544415698294014
C01-L,L,9.199386320977345
C01-L,L,12.5402670677145
C01-L,L,7.571599912606972
C01-L,L,5.439221448613327
C01-L,L,7.108865808043678
C01-L,L,17.616084344634203
C01-L,L,7.927958711367745
C01-L,L,10.956946643979611
C01-L,L,8.168553172642095
C01-L,L,7.444763470769674
C01-L,L,12.815690090647111
C01-L,L,7.1799562345864585
C01-L,L,6.93252943344809
C01-L,L,9.223509121051734
C01-L,L,12.36180326223526
C01-L,L,12.756105001872784
C01-L,L,6.258732129979279
C01-L,L,7.263472461190293
C01-L,L,9.1959350410506
C01-L,L,5.989188834889949
C01-L,L,10.522453680805036
C01-L,L,7.819102853803413
C01-L,L,8.40981375216695
C01-L,L,12.083916076106824
C01-L,L,11.12371112327434
C01-L,L,11.095137453877236
C01-L,L,15.569036773002116
C01-L,L,8.15299400961574
C01-L,L,9.257861229233908
C01-L,L,11.59322357754754
C01-L,L,5.925245485177561
C01-L,L,10.849223282548534
C01-L,L,8.947492142520437
C01-L,L,12.039175298882627
C01-L,L,9.65727681802293
C01-L,L,11.68323231087938
C01-L,L,6.891195666599453
C01-L,L,13.524319172814865
C01-L,L,14.590176951476623
C01-L,L,10.5254700069902
C01-L,L,10.47710458162205
C01-L,L,12.507316334285656
C01-L,L,7.879763986871585
C01-L,L,7.774317204833238
C01-L,L,7.311387941523849
C01-L,L,9.175200099128393
C01-L,L,16.202481689700914
C01-L,L,9.042774769464296
C01-L,L,6.482951567469869
C01-L,L,11.18063939232962
C01-L,L,14.116903313254111
C01-L,L,14.286777166713843
C01-L,L,13.17958783879696
C01-L,L,15.059116999739672
C01-L,L,11.718500478887735
C01-L,L,9.41089409626298
C01-L,L,5.194434177962148
C01-L,L,11.089413885039368
C01-L,L,5.600247964261322
C01-L,L,10.434600939526478
C01-L,L,7.903898083159667
C01-L,L,8.106137334173212
C01-L,L,7.863633439787693
C01-L,L,11.560319376152671
C01-L,L,6.623427792592039
C01-L,L,7.228425344953597
C01-L,L,9.709726772351916
C01-L,L,14.733072731013824
C01-L,L,10.96852904324309
C01-L,L,12.626039356977284
C01-L,L,12.47936698911039
C01-L,L,6.560827652054618
C01-L,L,7.891840260603777
C01-L,L,9.199386320977345
C01-L,L,10.38275545845127
C01-L,L,12.992805914875769
C01-L,L,10.701928595652946
C01-L,L,5.243095045493981
C01-L,L,8.62228214209062
C01-L,L,12.870067419150988
C01-L,L,7.376225639302396
C01-L,L,13.71774994550048
C01-L,L,10.7285908812257
C01-L,L,12.02334468677701
C01-L,L,13.399342398414202
C01-L,L,15.929819560843422
C01-L,L,7.835325076332686
C01-L,L,9.667132860885456
C01-L,L,14.577116966506887
C01-L,L,10.761088408414356
C01-L,L,7.188793107142709
C01-L,L,6.073399489064991
C01-L,L,11.601435046109277
C01-L,L,7.4957555974071
C01-L,L,11.623303934596
C01-L,L,9.216623335007188
C01-L,L,10.49526773524251
C01-L,L,11.82904210033788
C01-L,L,7.915937538855608
C01-L,L,9.261289431991374
C01-L,L,6.278986979464608
C01-L,L,12.653664737179104
C01-L,L,7.745682421699629
C01-L,L,4.652870570594867
C01-L,L,15.517980569488504
C01-L,L,7.10439903675249
C01-L,L,13.460796751952415
C01-L,L,8.74656052698141
C01-L,L,10.67222571129502
C01-L,L,15.474963182004808
C01-L,L,15.174610769202658
C01-L,L,7.241587890625639
C01-L,L,9.748879055259684
C01-L,L,12.507316334285656
C01-L,L,5.957302953501169
C01-L,L,9.726059377288497
C01-L,L,6.941681291470363
C01-L,L,11.696809575554774
C01-L,L,8.566880312422551
C01-L,L,9.213178512111671
C01-L,L,15.857919306137536
C01-L,L,9.42100790261667
C01-L,L,10.837513378129788
C01-L,L,7.638384887552759
C01-L,L,13.08531722463832
C01-L,L,10.128950776573635
C01-L,L,11.469346091546768
C01-L,L,13.855897941636451
C01-L,L,12.884857771573127
C01-L,L,6.849612477001458
C01-L,L,5.871427426613504
C01-L,L,9.865403659006608
C01-L,L,11.772552889706958
C01-L,L,5.548999065682753
C01-L,L,8.364395884090078
C01-L,L,5.71248854077351
C01-L,L,9.787874727152689
C01-L,L,7.987793210868281
C01-L,L,11.615107926571602
C01-L,L,11.756363260837553
C01-L,L,4.93752598892475
C01-L,L,12.872533658019874
C01-L,L,8.245908621949244
C01-L,L,15.431825880750017
C01-L,L,13.394603461962394
C01-L,L,13.075610014678674
C01-L,L,9.784631023757182
C01-L,L,14.791132207783765
C01-L,L,11.05788130143896
C01-L,L,8.911943761426974
C01-L,L,5.5888999324095545
C01-L,L,6.329340528199906
C01-L,L,14.07862469485559
C01-L,L,10.49526773524251
C01-L,L,10.299876262324933
C01-L,L,5.176068413293333
C01-L,L,6.507387958541733
C01-L,L,13.061035672403186
C01-L,L,15.495462546114334
C01-L,L,6.881976671613579
C01-L,L,10.050296450860651
C01-L,L,5.882230430093234
C01-L,L,6.507387958541733
C01-L,L,10.169610615847976
C01-L,L,6.3193019167617175
C01-L,L,5.701363917672956
C01-L,L,5.0707394295039165
C01-L,L,10.5555858625506
C01-L,L,6.228226349022512
C01-L,L,6.2078058797941775
C01-L,L,6.448585054306144
C01-L,L,10.860920561722397
C01-L,L,12.049717485927909
C01-L,L,8.611230291179448
C01-L,L,4.6732929243517525
C01-L,L,7.935962710086111
C01-L,L,10.7285908812257
C01-L,L,7.491519510266065
C01-L,L,9.894320390274716
C01-L,L,7.311387941523849
C01-L,L,6.364350975979666
C01-L,L,11.866552180757685
C01-L,L,10.45890988555065
C01-L,L,8.226637951479509
C01-L,L,10.144608462186484
C01-L,L,8.176321651024184
C01-L,L,9.230389770364528
C01-L,L,4.707133286153054
C01-L,L,7.358991443700075
C01-L,L,8.41735957131819
C01-L,L,5.806187319199745
C01-L,L,7.891840260603777
C01-L,L,8.466243464286748
C01-L,L,10.26282622764564
C01-L,L,4.872811186335824
C01-L,L,10.855073497739149
C01-L,L,9.518220663479408
C01-L,L,7.046073334112666
C01-L,L,6.2991767003107
C01-L,L,6.546296454475322
C01-L,L,13.37088358597094
C01-L,L,5.508809200490484
C01-L,L,14.143861141715094
C01-L,L,10.306038318671735
C01-L,L,5.9626291083008445
C01-L,L,8.833233764191686
C01-L,L,14.445867743180273
C01-L,L,10.349069981066368
C01-L,L,14.430477574561309
C01-L,L,6.135799067287671
C01-L,L,10.225641952390951
C01-L,L,5.0644753882868185
C01-L,L,8.055068357050775
C01-L,L,11.36647992314491
C01-L,L,8.265134361784492
C01-L,L,4.727321227047977
C01-L,L,11.909276179199534
C01-L,L,11.419418834036568
C01-L,L,12.193748343951896
C01-L,L,9.116194984854063
C01-L,L,6.482951567469869
C01-L,L,4.652870570594867
C01-L,L,8.106137334173212
C01-L,L,10.982989865664134
C01-L,L,12.678726486306015
C01-L,L,5.903777133849647
C01-L,L,9.437840161709651
C01-L,L,11.237279265399096
C01-L,L,7.241587890625639
C01-L,L,8.488710315280805
C01-L,L,5.577528811916794
C01-L,L,7.512676060466802
C01-L,L,12.136341120850568
C01-L,L,4.493216472568831
C01-L,L,8.833233764191686
C01-L,L,9.69009130883455
C01-L,L,7.041566730943534
C01-L,L,11.494228395066116
C01-L,L,8.81524711599409
C01-L,L,7.642539570964428
C01-L,L,10.367457445930786
C01-L,L,20.100592901721303
C01-L,L,8.011601887248897
C01-L,L,6.93252943344809
C01-L,L,11.463809356446644
C01-L,L,5.157637250622092
C01-L,L,11.734742344588089
C01-L,L,5.723591541610411
C01-L,L,8.242058092380452
C01-L,L,13.320934366588885
C01-L,L,4.305615145589724
C01-L,L,8.53346656741023
C01-L,L,10.942451404607752
C01-L,L,9.102255840637929
C01-L,L,5.767789816047085
C01-L,L,11.73744713714322
C01-L,L,11.590485128571688
C01-L,L,8.965213475276474
C01-L,L,8.230495695162334
C01-L,L,7.3805279001752195
C01-L,L,10.799368499010765
C01-L,L,8.41735957131819
C01-L,L,7.835325076332686
C01-L,L,5.491494932832067
C01-L,L,9.686814861975432
C01-L,L,6.973618212656119
C01-L,L,7.077539208879951
C01-L,L,5.537546011025326
C01-L,L,9.077810835487144
C01-L,L,8.268974145667256
C01-L,L,7.525341440732064
C01-L,L,8.424898632006649
C01-L,L,4.666495403772876
C01-L,L,10.3766389598595
C01-L,L,10.306038318671735
C01-L,L,7.487281026469777
C01-L,L,11.938560237710409
C01-L,L,12.430942835722693
C01-L,L,16.633643733559797
C01-L,L,7.567406281760424
C01-L,L,15.935796605476554
C01-L,L,5.617227026861333
C01-L,L,13.659775930929795
C01-L,L,7.389124907050251
C01-L,L,8.818847380434981
C01-L,L,8.284315483802187
C01-L,L,14.592352479253044
C01-L,L,7.337391774441175
C01-L,L,12.219753381687267
C01-L,L,12.887321180021518
C01-L,L,10.585616039480453
C01-L,L,9.336391423729848
C01-L,L,10.428514849221882
C01-L,L,4.385964343097444
C01-L,L,12.497160168311744
C01-L,L,11.983676664805644
C01-L,L,8.371982639286143
C01-L,L,5.439221448613327
C01-L,L,10.471043195762311
C01-L,L,9.836401919649074
C01-L,L,6.3193019167617175
C01-L,L,10.761088408414356
C01-L,L,9.810550621548913
C01-L,L,11.069358088442367
C01-L,L,12.688737325991458
C01-L,L,11.42497708154702
C01-L,L,14.90018287000666
C01-L,L,7.749779582748752
C01-L,L,6.349370136900588
C01-L,L,13.121655304109236
C01-L,L,8.764688133012106
C01-L,L,10.695994617600023
C01-L,L,8.481227977718154
C01-L,L,7.73337791445228
C01-L,L,10.945351988198688
C01-L,L,5.095718592639985
C01-L,L,8.249757354304405
C01-L,L,7.533773198492564
C01-L,L,8.176321651024184
C01-L,L,6.468245420210314
C01-L,L,7.113329774454104
C01-L,L,8.149099577098525
C01-L,L,10.100705777518057
C01-L,L,5.61157304754546
C01-L,L,5.978579103202103
C01-L,L,5.778786565432402
C01-L,L,8.280482813930712
C01-L,L,8.488710315280805
C01-L,L,9.077810835487144
C01-L,L,6.68544179298547
C01-L,L,4.078443291385604
C01-L,L,6.923365477778747
C01-L,L,9.17173971805147
C01-L,L,8.16077729922559
C01-L,L,9.441203012399557
C01-L,L,4.500275732966444
C01-L,L,11.639678637151947
C01-L,L,9.168278030923805
C01-L,L,8.207322033885905
C01-L,L,14.417272925548028
C01-L,L,11.408294214899
C01-L,L,15.47701434023265
C01-L,L,11.530074702345182
C01-L,L,13.359007854357046
C01-L,L,6.253658167142827
C01-L,L,9.29208634125728
C01-L,L,14.955471308088963
C01-L,L,16.171104305250424
C01-L,L,4.911742387163257
C01-L,L,8.070816306310768
C01-L,L,8.833233764191686
C01-L,L,10.816990542549377
C01-L,L,8.311094684739436
C01-L,L,8.14130512330436
C01-L,L,9.4747658733591
C01-L,L,13.60855450109334
C01-L,L,11.02049920071669
C01-L,L,9.800838805320971
C01-L,L,6.057699162527515
C01-L,L,8.137405096674186
C01-L,L,6.613835567728841
C01-L,L,8.975829480742556
C01-L,L,5.120575904019775
C01-M,M,10.93374503690816
C01-M,M,6.068170560425284
C01-M,M,9.544863740545935
C01-M,M,9.807314418056096
C01-M,M,4.556356098861118
C01-M,M,6.243497870965171
C01-M,M,13.136162390136423
C01-M,M,6.468245420210314
C01-M,M,6.546296454475322
C01-M,M,8.164666161633217
C01-M,M,5.169931993337067
C01-M,M,3.87898370671736
C01-M,M,5.218821326950407
C01-M,M,7.397711923204088
C01-M,M,10.269010516382616
C01-M,M,8.97229220790342
C01-M,M,9.607844945120702
C01-M,M,13.022091014195228
C01-M,M,13.666745797493174
C01-M,M,10.009151937425372
C01-M,M,4.905275310774456
C01-M,M,5.026727219412869
C01-M,M,13.643499062178645
C01-M,M,8.265134361784492
C01-M,M,11.620572574216473
C01-M,M,4.693626419612503
C01-M,M,5.479921695662696
C01-M,M,8.607543187481761
C01-M,M,8.986432945137661
C01-M,M,6.522005845831655
C01-M,M,11.449955805335655
C01-M,M,3.9839491513691385
C01-M,M,10.97720782269132
C01-M,M,12.123256113141988
C01-M,M,5.421684955525073
C01-M,M,11.251394682677446
C01-M,M,10.26282622764564
C01-M,M,6.642570687401961
C01-M,M,9.999633008084734
C01-M,M,8.76830915697696
C01-M,M,7.148941159852801
C01-M,M,13.109553802591613
C01-M,M,10.275191083006794
C01-M,M,9.974204783814873
C01-M,M,9.85896620079486
C01-M,M,13.282751745973584
C01-M,M,9.202836306593085
C01-M,M,8.499921471804495
C01-M,M,8.908381121363993
C01-M,M,12.47936698911039
C01-M,M,8.106137334173212
C01-M,M,8.775546722515445
C01-M,M,16.15342774215503
C01-M,M,7.819102853803413
C01-M,M,6.089059333251996
C01-M,M,6.428864564537774
C01-M,M,6.115069957136806
C01-M,M,15.721210554257604
C01-M,M,9.10574262714415
C01-M,M,5.350964297826473
C01-M,M,13.30185675656096
C01-M,M,6.79844317826541
C01-M,M,3.7457597551330326
C01-M,M,15.303758721480602
C01-M,M,5.309275571400876
C01-M,M,4.261149769927706
C01-M,M,4.414819682883245
C01-M,M,14.75460287947361
C01-M,M,7.210837909294343
C01-M,M,11.22314609509092
C01-M,M,3.607619393640327
C01-M,M,13.851315206951275
C01-M,M,6.438732359393037
C01-M,M,6.389240984832801
C01-M,M,9.302329320308353
C01-M,M,12.830543126449763
C01-M,M,5.230972266162188
