Q_init,learned_Q_full_fit,delta_full_fit,pct_shift_full_fit,n_epochs_ran,grad_epoch0,step_epoch0,fit_time_s,learned_Q_loco_mean,learned_Q_loco_std,delta_loco_mean,pct_shift_loco_mean,loco_time_s
150.0,149.5243377685547,-0.4756622314453125,-0.317108154296875,363,0.0027937155682593584,0.001007080078125,3.2326269149780273,149.57984415690103,0.08291157855756907,-0.4201558430989678,-0.2801038953993119,50.52507519721985
200.0,199.5765838623047,-0.4234161376953125,-0.21170806884765625,322,0.0054312157444655895,0.001007080078125,1.8070013523101807,199.6170970775463,0.054513545955343246,-0.3829029224536953,-0.19145146122684764,46.01242733001709
250.0,250.2135009765625,0.2135009765625,0.085400390625,297,0.008068717084825039,0.001007080078125,1.6915500164031982,250.14024239999276,0.11097494843332821,0.14024239999275778,0.05609695999710311,49.248714208602905
