subset_id,subset_description,group,target,term,SS,df,MS,F,p_parametric,eta2,omega2,perm_p,n_samples,design_orthogonal,type_agreement,type_max_abs_diff
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,precursor:beta,1.514306898679024,4.0,0.378576724669756,0.8366944172683154,0.5134934219035752,0.003190664565469493,0.0,0.997000599880024,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,precursor:t_hold,2.1140487691654926,4.0,0.5285121922913731,1.1680675855975498,0.34603588798756113,0.0044543285798504875,0.0006403013241473146,0.993001399720056,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,T_C:beta,3.7303159397743,2.0,1.86515796988715,4.122195473293857,0.02696752881965964,0.007859824780185926,0.005947446346328524,0.8216356728654269,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,T_C:t_hold,1.6735732879478746,2.0,0.8367866439739373,1.8493865782911814,0.1760427253320114,0.0035262409437807063,0.001617990015323719,0.9152169566086783,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,beta:t_hold,5.52709504662289,4.0,1.3817737616557224,3.0538654834464625,0.03304274206321054,0.011645662005915214,0.00782478539211196,0.9638072385522896,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,Residual,12.669079740439884,28.0,0.4524671335871387,,,0.026693917752201354,,,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,D_sec,coupling_total,,10.0,,,,0.01064849162253953,0.0017360467569788617,,54,True,True,2.9984903449076228e-12
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,precursor,0.6111563001548781,2.0,0.30557815007743905,285.6041613223226,2.366588355327401e-19,0.7712801146699049,0.7675432100070222,0.0001999600079984003,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,T_C,0.08271395036874196,1.0,0.08271395036874196,77.30738738595726,1.5215559034577696e-09,0.1043851222822004,0.1028959253254481,0.01739652069586083,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,beta,6.693121393830381e-05,2.0,3.3465606969151906e-05,0.03127814148081254,0.9692397735678959,8.446728659795991e-05,0.0,0.999000199960008,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,t_hold,0.004053124524329377,2.0,0.0020265622621646884,1.894096862312759,0.169235131878936,0.00511504887882847,0.0024112717557194614,0.8808238352329534,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,precursor:T_C,0.020897416296747906,2.0,0.010448708148373953,9.76573268364185,0.0006060041372475635,0.02637256890516539,0.023640127294014466,0.5128974205158968,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,precursor:beta,0.003861175857565513,4.0,0.0009652939643913783,0.9021979256685538,0.4759986938034567,0.004872809390051458,0.0,0.992001599680064,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,precursor:t_hold,0.002297602464015114,4.0,0.0005744006160037785,0.5368551585092425,0.7098034464153553,0.002899577557267023,0.0,0.9984003199360127,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,T_C:beta,0.014017272639605949,2.0,0.007008636319802974,6.55051972015418,0.004637385129108345,0.017689817884712685,0.014969084441423693,0.6260747850429914,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,T_C:t_hold,0.00813403901748977,2.0,0.004067019508744885,3.801180469160663,0.03463452660665673,0.01026516873760303,0.0075544469874197755,0.7698460307938413,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,beta:t_hold,0.015236121222297783,4.0,0.0038090303055744457,3.560054623012845,0.018089348283987505,0.019228006518922258,0.013808319133571834,0.9122175564887023,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,Residual,0.029958205659728065,28.0,0.0010699359164188596,,,0.03780729788874652,,,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,circularity,coupling_total,,10.0,,,,0.03414495585248387,0.023640127294014466,,54,True,True,5.731526364627371e-15
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,precursor,0.05839623427368679,2.0,0.029198117136843393,167.76819390097148,2.5854849371394724e-16,0.6468070060149284,0.6417146238212323,0.0001999600079984003,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,T_C,0.014511244054162376,1.0,0.014511244054162376,83.37952734462621,6.879442105822988e-10,0.16072910243210659,0.1584958923040174,0.003799240151969606,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,beta,0.00042076663683587867,2.0,0.00021038331841793934,1.2088323775279737,0.3136535967125869,0.00466048559445241,0.0008035752348954147,0.888622275544891,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,t_hold,0.0007801594462080175,2.0,0.00039007972310400874,2.2413421494214076,0.12505057178623474,0.008641183834750276,0.004776614723802907,0.7874425114977005,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,precursor:T_C,0.002659589473275048,2.0,0.001329794736637524,7.640809856988418,0.00224886492388108,0.02945808279992107,0.02555346256118943,0.4605078984203159,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,precursor:beta,0.0010798390809441116,4.0,0.0002699597702360279,1.5511501260904939,0.21477196224514905,0.011960488404953392,0.004241589328996454,0.9644071185762847,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,precursor:t_hold,0.0001988022659844546,4.0,4.970056649611365e-05,0.2855723277576234,0.8848396014203428,0.002201969014778225,0.0,0.9982003599280144,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,T_C:beta,0.0021362677189742385,2.0,0.0010681338594871193,6.137343980461927,0.006162569905092348,0.023661678608935272,0.019768210488745924,0.5414917016596681,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,T_C:t_hold,0.0015683605578473703,2.0,0.0007841802789236851,4.505787427017964,0.02011344817594144,0.017371438576310027,0.013490072700924857,0.6242751449710058,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,beta:t_hold,0.003659521467298532,4.0,0.000914880366824633,5.2567713889999315,0.0027509298713295303,0.04053350619523231,0.03275963343714263,0.7044591081783643,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,Residual,0.00487307671866688,28.0,0.00017403845423810286,,,0.053975058523632116,,,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,convexity,coupling_total,,10.0,,,,0.04362054021965269,0.029795051890185886,,54,True,True,1.5959455978986625e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,precursor,0.03794721263194134,2.0,0.01897360631597067,157.33244712706662,5.916131907986651e-16,0.7009540977213978,0.6949507690399646,0.0001999600079984003,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,T_C,0.005720413434509908,1.0,0.005720413434509908,47.434664198362135,1.742829256101227e-07,0.10566644977252235,0.10320891851880072,0.01879624075184963,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,beta,0.0007608053962400163,2.0,0.00038040269812000815,3.1543654059366846,0.058149676736503016,0.014053460664831673,0.009576885177469859,0.6976604679064187,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,t_hold,0.0010597506901355302,2.0,0.0005298753450677651,4.393818619586204,0.0218970648648313,0.019575524453364218,0.015086675242450285,0.6176764647070586,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,precursor:T_C,0.0011285616163227985,2.0,0.0005642808081613992,4.679114710003399,0.017652428106203426,0.020846587525816893,0.016354913161596873,0.5762847430513898,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,precursor:beta,0.0011483877681044419,4.0,0.00028709694202611047,2.3806578306436577,0.07557903810379131,0.02121281264143162,0.012274984992808161,0.8956208758248351,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,precursor:t_hold,0.0005186445660996242,4.0,0.00012966114152490604,1.075172761238919,0.38745888979340176,0.009580309294244712,0.0006683368576887027,0.9772045590881824,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,T_C:beta,0.0005438958179517783,2.0,0.00027194790897588916,2.2550394109448195,0.12358339575665804,0.010046745884200304,0.005579076000151473,0.767246550689862,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,T_C:t_hold,5.0429250418204674e-05,2.0,2.5214625209102337e-05,0.2090840624325952,0.8125822458159553,0.0009315200583640518,0.0,0.9776044791041791,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,beta:t_hold,0.001881736922442201,4.0,0.00047043423061055023,3.900922549025185,0.012183071536232578,0.03475910653604266,0.025791169951198022,0.7708458308338332,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,Residual,0.0033766777708486018,28.0,0.00012059563467316434,,,0.06237338544778367,,,54,True,True,2.2919166564605575e-14
drop_T850,"剔除T_C=850,只留{900,950}",T_C,solidity,coupling_total,,10.0,,,,0.05163970946149323,0.029298235012093738,,54,True,True,2.2919166564605575e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,precursor,0.6090259259259483,2.0,0.30451296296297414,90.12362981549332,6.311059966479868e-13,0.667838708973227,0.6579905206489916,0.0001999600079984003,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,T_C,0.06487314814830825,2.0,0.03243657407415412,9.599925618592925,0.0006684110501328615,0.07113785745742283,0.06349235940047913,0.15016996600679863,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,beta,0.006556018518494966,1.0,0.006556018518494966,1.9403186658303317,0.17459589760136635,0.007189124070111611,0.0034711376196557594,0.5446910617876425,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,t_hold,0.005400925925982847,2.0,0.0027004629629914234,0.7992287817208011,0.45966911371457914,0.005922485799244915,0.0,0.8604279144171165,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,precursor:T_C,0.032032407407427854,4.0,0.008008101851856964,2.3700771218375936,0.07658371864828775,0.03512573225147425,0.020230274745171407,0.7808438312337532,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,precursor:beta,0.0003370370370703313,2.0,0.00016851851853516564,0.049874725968120016,0.9514329165922746,0.000369584233004524,0.0,0.9916016796640672,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,precursor:t_hold,0.0078046296297316076,4.0,0.0019511574074329019,0.5774643752050109,0.6813343394066983,0.008558311812439835,0.0,0.9840031993601279,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,T_C:beta,0.042462037037012124,2.0,0.021231018518506062,6.283530378969044,0.005569072139838029,0.04656253664744571,0.03900775711357131,0.29314137172565485,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,T_C:t_hold,0.04429074074073469,4.0,0.011072685185183673,3.2770709364327675,0.025277196682784112,0.04856783571370768,0.03362275737915736,0.643871225754849,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,beta:t_hold,0.00454537037035152,2.0,0.00227268518517576,0.6726237081107136,0.5184221893851322,0.004984310438550714,0.0,0.887622475504899,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,Residual,0.09460740740712481,28.0,0.003378835978825886,,,0.10374351260337104,,,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,compaction_density,coupling_total,,10.0,,,,0.04405362829691861,0.020230274745171407,,54,True,True,2.8295421561352896e-13
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,precursor,389.32308943358066,2.0,194.66154471679033,455.2476144456716,4.427549969468805e-22,0.8761259009724117,0.8733610034550066,0.0001999600079984003,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,T_C,30.09864467551779,2.0,15.049322337758895,35.195282680286645,2.284883459626679e-08,0.06773346585416255,0.06574569782062026,0.16576684663067387,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,beta,0.817892554802711,1.0,0.817892554802711,1.9127744773038051,0.17758577831290262,0.001840571162932278,0.0008774747605433092,0.7598480303939212,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,t_hold,1.6744497874869921,2.0,0.8372248937434961,1.9579862894121083,0.15999237047000303,0.003768152643680751,0.0018418761935340075,0.9044191161767646,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,precursor:T_C,1.8698244578217782,4.0,0.46745611445544455,1.0932219883156429,0.379084150514749,0.004207820399639661,0.0003584672617764877,0.9952009598080384,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,precursor:beta,0.2469215865858132,2.0,0.1234607932929066,0.2887331018868566,0.7514158667963813,0.000555668038676499,0.0,0.9862027594481104,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,precursor:t_hold,2.4116091471041727,4.0,0.6029022867760432,1.409984844196912,0.25640072852371665,0.005427043230017349,0.0015765180203141584,0.9906018796240752,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,T_C:beta,0.08147555131199624,2.0,0.04073777565599812,0.09527189981050455,0.9094191373178722,0.00018335116189563871,0.0,0.9956008798240352,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,T_C:t_hold,4.9317878760521126,4.0,1.2329469690130281,2.883446585188782,0.04063469608009999,0.011098409556436347,0.007242432309090815,0.9654069186162767,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,beta:t_hold,0.9405332137002915,2.0,0.47026660685014576,1.09979478090273,0.3468948648019063,0.00211655956610872,0.00019187083699964,0.9512097580483904,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,Residual,11.972656372306119,28.0,0.4275948704395042,,,0.02694305741403844,,,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,D_sec,coupling_total,,10.0,,,,0.01019053166833351,0.0019349852820906462,,54,True,True,1.0231815394945443e-12
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,precursor,0.7190652115473597,2.0,0.35953260577367985,194.2656652950036,3.8472021559904006e-17,0.7458289146971355,0.740568090758741,0.0001999600079984003,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,T_C,0.1505539073272253,2.0,0.07527695366361264,40.67427334823779,5.209910026845047e-09,0.15615754385286654,0.15202649069040017,0.015196960607878424,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,beta,0.0007181959859074993,1.0,0.0007181959859074993,0.38806166332059344,0.538361264202583,0.0007449273363629412,0.0,0.8298340331933614,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,t_hold,0.0036558648754638767,2.0,0.0018279324377319384,0.9876837466970811,0.3850429820506366,0.0037919366540888717,0.0,0.9118176364727054,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,precursor:T_C,0.022508935730330748,4.0,0.005627233932582687,3.040554114226663,0.0335785321737939,0.02334672132255485,0.015638258996041147,0.8742251549690062,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,precursor:beta,0.000589263759930958,2.0,0.000294631879965479,0.15919796218605312,0.8535939869113205,0.0006111962357265476,0.0,0.9838032393521295,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,precursor:t_hold,0.006711754594672215,4.0,0.0016779386486680536,0.9066378477864374,0.4735359568327959,0.006961566996525729,0.0,0.9872025594881024,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,T_C:beta,0.0007987368144952711,2.0,0.00039936840724763556,0.21579007880193626,0.8072321964391246,0.0008284659053407975,0.0,0.9802039592081584,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,T_C:t_hold,0.006762817076058525,4.0,0.0016907042690146312,0.9135354745655018,0.46972990808565873,0.0070145300302847146,0.0,0.9878024395120976,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,beta:t_hold,0.0009304642686203124,2.0,0.0004652321343101562,0.2513781188048043,0.7794646389999669,0.0009650962728904664,0.0,0.9748050389922016,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,Residual,0.05182034069878405,28.0,0.0018507264535280018,,,0.053749100696222976,,,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,circularity,coupling_total,,10.0,,,,0.030919484554807128,0.015638258996041147,,54,True,True,3.885780586188048e-15
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,precursor,0.07434253950366809,2.0,0.037171269751834046,111.3228214544279,4.713789733934694e-14,0.6463581779191753,0.6386978262644977,0.0001999600079984003,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,T_C,0.02557550649271434,2.0,0.01278775324635717,38.29755563777211,9.70628481179487e-09,0.2223617579700144,0.2159287389206642,0.002599480103979204,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,beta,0.0001907724388061638,1.0,0.0001907724388061638,0.5713371183021394,0.4560404818774335,0.0016586375279508089,0.0,0.7654469106178764,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,t_hold,0.0008210302480193832,2.0,0.0004105151240096916,1.2294361252541925,0.30776481443037473,0.0071383035697906595,0.0013282868633570498,0.8240351929614077,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,precursor:T_C,0.0025883320306334667,4.0,0.0006470830076583667,1.9379242788495896,0.13181200344884483,0.02250379912146451,0.010859950646736947,0.8872225554889022,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,precursor:beta,7.17856513716697e-05,2.0,3.589282568583485e-05,0.10749405796453719,0.8984506665824424,0.0006241277622624691,0.0,0.9832033593281344,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,precursor:t_hold,0.0004313287964379242,4.0,0.00010783219910948105,0.3229425502181234,0.8601845203637218,0.0037501126113122863,0.0,0.9964007198560288,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,T_C:beta,0.00020289633631165316,2.0,0.00010144816815582658,0.3038232588202784,0.7403935147685028,0.0017640466295667187,0.0,0.9538092381523695,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,T_C:t_hold,0.0010702122852279672,4.0,0.0002675530713069918,0.8012845131614712,0.534656187832061,0.00930477311220361,0.0,0.9752049590081984,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,beta:t_hold,0.0003738088608216117,2.0,0.00018690443041080584,0.5597529671322855,0.5776122688573164,0.0032500156139914776,0.0,0.9246150769846031,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,Residual,0.009349345798582931,28.0,0.00033390520709224755,,,0.08128624816226777,,,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,convexity,coupling_total,,10.0,,,,0.026878039495039266,0.010859950646736947,,54,True,True,2.768618667658984e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,precursor,0.04245498282034532,2.0,0.02122749141017266,87.21701466544611,9.380871019828128e-13,0.682162619606514,0.6717142935070141,0.0001999600079984003,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,T_C,0.009285609805488093,2.0,0.0046428049027440466,19.075809546547777,5.924418694457429e-06,0.14920029378789815,0.14082811480125207,0.015396920615876825,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,beta,4.3125556906886686e-05,1.0,4.3125556906886686e-05,0.17718920509848757,0.6770135596517435,0.0006929373401487654,0.0,0.8446310737852429,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,t_hold,0.0013889248039795632,2.0,0.0006944624019897816,2.853325262443296,0.07450648299511713,0.02231711143845085,0.014439204072786463,0.5668866226754649,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,precursor:T_C,0.001042661404291323,4.0,0.00026066535107283073,1.0709910704002408,0.38942201074052246,0.016753384118038613,0.0011061787950845366,0.9342131573685263,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,precursor:beta,1.5782883643566947e-05,2.0,7.891441821783474e-06,0.032423426009357444,0.9681328705027139,0.0002535978708742028,0.0,0.9928014397120576,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,precursor:t_hold,0.0005777191050952979,4.0,0.00014442977627382447,0.5934160411137714,0.6702636057389622,0.009282735545936416,0.0,0.9788042391521695,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,T_C:beta,0.00012565747127268878,2.0,6.282873563634439e-05,0.25814330348900677,0.7743028268012871,0.0020190522780150415,0.0,0.9458108378324335,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,T_C:t_hold,0.00022972534501164432,4.0,5.743133625291108e-05,0.23596710508269947,0.9156807435334761,0.0036912049595284437,0.0,0.9948010397920416,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,beta:t_hold,0.0002568416696995257,2.0,0.00012842083484976285,0.5276403895315248,0.5957463163724128,0.0041269074814553035,0.0,0.9002199560087982,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,Residual,0.0068148372397836,28.0,0.0002433870442779857,,,0.10950015557314018,,,54,True,True,1.8384599398402202e-14
drop_beta8,"剔除beta=8,只留{2,5}",beta,solidity,coupling_total,,10.0,,,,0.02628971753484923,0.0011061787950845366,,54,True,True,1.8384599398402202e-14
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,precursor,0.6072564814814996,2.0,0.3036282407407498,106.74182147946655,7.939339516501552e-14,0.760563118944512,0.7507631689984937,0.0001999600079984003,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,T_C,0.026917592592894835,2.0,0.013458796296447417,4.731498058609567,0.016973731841199925,0.03371314889383111,0.026493503406667233,0.4263147370525895,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,beta,0.004911574074071723,1.0,0.004911574074071723,1.726685112421356,0.199499043566562,0.006151539276434712,0.00257971921720407,0.5670865826834633,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,t_hold,0.006139814814787314,2.0,0.003069907407393657,1.079239228996155,0.3535741141061339,0.007689858976694392,0.0005625957056329199,0.8268346330733853,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,precursor:T_C,0.013526851851793253,4.0,0.0033817129629483134,1.1888558208722024,0.3373265569513148,0.016941811158278523,0.002681739213076809,0.935612877424515,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,precursor:beta,0.001950925925939373,2.0,0.0009754629629696865,0.34292822432826986,0.7126281079597442,0.0024434523999516413,0.0,0.9370125974805039,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,precursor:t_hold,0.012571296296414403,4.0,0.0031428240741036007,1.1048733986038373,0.37376251726023296,0.015745018146286874,0.0014891947949799266,0.9380123975204959,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,T_C:beta,0.01283981481481078,2.0,0.00641990740740539,2.2569462205628126,0.12338061560218054,0.01608132626003095,0.008924273429445918,0.6594681063787242,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,T_C:t_hold,0.027851851851892206,4.0,0.006962962962973052,2.447859750293831,0.06950727290717465,0.03488326919323458,0.02055950539129011,0.7710457908418317,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,beta:t_hold,0.004817592592530673,2.0,0.0024087962962653364,0.8468227580183945,0.43946385837341945,0.006033831436496137,0.0,0.8620275944811038,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,Residual,0.07964629629611863,28.0,0.002844510582004237,,,0.09975362531424906,,,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,compaction_density,coupling_total,,10.0,,,,0.03513028170451704,0.004170934008056735,,54,True,True,3.0206392942488947e-13
drop_beta5,"剔除beta=5,只留{2,8}",beta,D_sec,precursor,402.9822144484806,2.0,201.4911072242403,440.4750422613872,6.9287031924282925e-22,0.8992222363547782,0.8962658978022815,0.0001999600079984003,54,True,True,1.609379296496627e-12
drop_beta5,"剔除beta=5,只留{2,8}",beta,D_sec,T_C,23.013886094255213,2.0,11.506943047127606,25.15506165412119,5.581638806043259e-07,0.051353626485012065,0.04926186003305273,0.26094781043791243,54,True,True,1.609379296496627e-12
drop_beta5,"剔除beta=5,只留{2,8}",beta,D_sec,beta,1.074657888609181,1.0,1.074657888609181,2.349284717438462,0.1365627934736511,0.0023980122081417466,0.0013758663887295482,0.7218556288742252,54,True,True,1.609379296496627e-12
drop_beta5,"剔除beta=5,只留{2,8}",beta,D_sec,t_hold,0.2365608828877157,2.0,0.11828044144385785,0.2585701332500842,0.7739783877700092,0.0005278664876947016,0.0,0.9850029994001199,54,True,True,1.609379296496627e-12
