sample_id,precursor,r2
C03-S,S,0.9475458898121866
C03-S,S,0.911492882514966
C03-S,S,0.9651958799005068
C03-S,S,0.8618597862007544
C03-S,S,0.9287642566323396
C03-S,S,0.9501431559686064
C03-S,S,0.8336775684716041
C03-S,S,0.953274635986195
C03-S,S,0.9139535033774192
C03-S,S,0.9805885423730558
C03-S,S,0.9606433024124424
C03-S,S,0.8460482926515501
C03-S,S,0.7980019765484797
C03-S,S,0.6286820124661852
C03-S,S,0.9921678380572636
C03-S,S,0.7790234486823018
C03-S,S,0.7085959895730167
C03-S,S,0.9480184702200394
C03-S,S,0.753740569856475
C03-S,S,0.9157088211413664
C03-S,S,0.7757684570613854
C03-S,S,0.8526021809478074
C03-S,S,0.959620330779332
C03-S,S,0.9449936434520316
C03-S,S,0.7553917740887119
C03-S,S,0.8732707440315087
C03-S,S,0.7149790701429858
C03-S,S,0.9347862446025424
C03-S,S,0.9635501560267764
C03-S,S,0.8057808738813937
C03-S,S,0.934031061343966
C03-S,S,0.7481679321658941
C03-S,S,0.6662871812913634
C03-S,S,0.9882283172732912
C03-S,S,0.9150924942240516
C03-S,S,0.568963728636355
C03-S,S,0.8352101494861135
C03-S,S,0.904844294771305
C03-S,S,0.9245114692967328
C03-S,S,0.7390060659694102
C03-S,S,0.915827988919226
C03-S,S,0.7266550654281614
C03-S,S,0.807578302902529
C03-S,S,0.7773050645081291
C03-S,S,0.8299591270583194
C03-S,S,0.9634116954100416
C03-S,S,0.9048743377256696
C03-S,S,0.9466491149404536
C03-S,S,0.9474316178777918
C03-S,S,0.9486191006136632
C03-S,S,0.8176405749615265
C03-S,S,0.8894204968766476
C03-S,S,0.9545071069471706
C03-S,S,0.9568729047270882
C03-S,S,0.7896853969919622
C03-S,S,0.7210424993740052
C03-S,S,0.7889559661078089
C03-S,S,0.7645579059584762
C03-S,S,0.8177889841620256
C03-S,S,0.8449292005934728
C03-S,S,0.961082444958135
C03-S,S,0.8136755366529327
C03-S,S,0.7081246399406096
C03-S,S,0.873338896739795
C03-S,S,0.7922831105476499
C03-S,S,0.8887594508318064
C03-S,S,0.6527732498201315
C03-S,S,0.8262000628414077
C03-S,S,0.9181959806512108
C03-S,S,0.8120904041439146
C03-S,S,0.6120179149812636
C03-S,S,0.8004375342942918
C03-S,S,0.9380442520806692
C03-S,S,0.9536186962252702
C03-S,S,0.9056647238129528
C03-S,S,0.7611726058613039
C03-S,S,0.7418992345042268
C03-S,S,0.476272013649333
C03-S,S,0.8920624668811608
C03-S,S,0.9291099067616712
C03-S,S,0.9794306031774256
C03-S,S,0.967122161457133
C03-S,S,0.8048840962191535
C03-S,S,0.8743140154950639
C03-S,S,0.849344329623109
C03-S,S,0.9708053198272084
C03-S,S,0.818055037321399
C03-S,S,0.7673262113027017
C03-S,S,0.8570485319958622
C03-S,S,0.9752809317673612
C03-S,S,0.8677011703702487
C03-S,S,0.6295451253207776
C03-S,S,0.9265153228294128
C03-S,S,0.8886937721383616
C03-S,S,0.7569239095467102
C03-S,S,0.8401996586712817
C03-S,S,0.8629717170312099
C03-S,S,0.930434027442126
C04-L,L,0.9231039796584208
C04-L,L,0.8217365333802795
C04-L,L,0.8479166755061689
C04-L,L,0.8409753997266712
C04-L,L,0.9253453147375504
C04-L,L,0.9530780300698438
C04-L,L,0.7976424271304114
C04-L,L,0.8534639035680943
C04-L,L,0.8986034050097779
C04-L,L,0.9699644006955414
C04-L,L,0.5748917550618975
C04-L,L,0.7765934866156107
C04-L,L,0.8038509246035388
C04-L,L,0.9145644292973074
C04-L,L,0.8381931012299684
C04-L,L,0.4855267666044109
C04-L,L,0.6636141160299541
C04-L,L,0.6729044392799675
C04-L,L,0.6769177849365124
C04-L,L,0.5225709858728658
C04-L,L,0.8834764359668278
C04-L,L,0.7615941988484152
C04-L,L,0.9625337873347418
C04-L,L,0.8550973781674316
C04-L,L,0.9411142833271622
C04-L,L,0.9147246250770472
C04-L,L,0.8323649424926876
C04-L,L,0.9188140804035224
C04-L,L,0.8812015519006262
C04-L,L,0.8967027326865005
C04-L,L,0.92268092273764
C04-L,L,0.930483368858492
C04-L,L,0.9872733159141746
C04-L,L,0.5049970642391645
C04-L,L,0.7732235311543546
C04-L,L,0.9196144600228996
C04-L,L,0.9077488031702938
C04-L,L,0.7937801106002033
C04-L,L,0.9222885055010782
C04-L,L,0.8254171859666213
C04-L,L,0.960523078457895
C04-L,L,0.6816686457881229
C04-L,L,0.9520403123610712
C04-L,L,0.614759562202748
C04-L,L,0.661607263437295
C04-L,L,0.8332733276490815
C04-L,L,0.9181909789285618
C04-L,L,0.8572359426865511
C04-L,L,0.9626217842514584
C04-L,L,0.9004627868829366
C04-L,L,0.9446950584611292
C04-L,L,0.8454965335906957
C04-L,L,0.9489863246779696
C04-L,L,0.868682694705486
C04-L,L,0.8658190459059717
C04-L,L,0.8228827105908372
C04-L,L,0.7969255460999578
C04-L,L,0.8651797500624085
C04-L,L,0.9056090876308952
C04-L,L,0.8317685274440795
C04-L,L,0.919035823592754
C04-L,L,0.6709151599854053
C04-L,L,0.768571203488052
C04-L,L,0.7677291879311972
C04-L,L,0.8469825855041597
C04-L,L,0.3750902326489007
C04-L,L,0.9738764915270288
C04-L,L,0.8586492932501125
C04-L,L,0.6397798239974763
C04-L,L,0.9435329634015972
C04-L,L,0.8430422333643246
C04-L,L,0.8353977951577414
C04-L,L,0.9554788498429758
C04-L,L,0.7439908193728484
C04-L,L,0.7062314198519197
C04-L,L,0.9649319358518702
C04-L,L,0.9857486946352326
C04-L,L,0.8948846258335182
C04-L,L,0.9053346247251493
C04-L,L,0.8709819042400883
C04-L,L,0.8924529401367888
C04-L,L,0.8265385719675757
C04-L,L,0.6398171845001552
C04-L,L,0.9149528795671228
C04-L,L,0.8145494892478827
C04-L,L,0.8710315321768579
C04-L,L,0.9062455649848404
C04-L,L,0.9110445414602066
C04-L,L,0.7392486235271516
C04-L,L,0.9407364746237225
C04-L,L,0.8657568784302165
C04-L,L,0.913714471894425
C04-L,L,0.8636388674875172
C04-L,L,0.8252215492163806
C04-L,L,0.8582000516325676
C04-L,L,0.6662358703668374
C04-L,L,0.8140309465579121
C04-L,L,0.6945748742350706
C04-L,L,0.7184660801652207
C04-L,L,0.8945549637393407
C04-L,L,0.8909413283516711
C04-L,L,0.8253028718519332
C04-L,L,0.8682365262128854
C04-L,L,0.9361349567676268
C04-L,L,0.908366678614418
C04-L,L,0.9677192742061492
C04-L,L,0.6656194668812125
C04-L,L,0.9298839414194304
C04-L,L,0.894343832411181
C04-L,L,0.692513605629784
C04-L,L,0.9349248785413344
C04-L,L,0.8369081085490451
C04-L,L,0.8526172729141623
C04-L,L,0.8300576276543259
C04-L,L,0.781839494703612
C04-L,L,0.8863518978096399
C04-L,L,0.900191428217129
C04-L,L,0.7906535242205137
C04-L,L,0.944223060374036
C04-L,L,0.9691774675712472
C04-L,L,0.8079030038381445
C04-L,L,0.8755896062550536
C04-L,L,0.9907990671031918
C04-L,L,0.7948332825234181
C04-L,L,0.828895788905506
C04-L,L,0.770325546378268
C04-L,L,0.8819314059628608
C04-L,L,0.6200967280627253
C04-L,L,0.9257081484278038
C04-L,L,0.7936934378603548
C04-L,L,0.9114419213984382
C04-L,L,0.9196807132793284
C04-L,L,0.9151939495514032
C04-L,L,0.8556865690339703
C04-L,L,0.9508520972861464
C04-L,L,0.9247906349841182
C04-L,L,0.9032591578965692
C04-L,L,0.9098796217570264
C04-L,L,0.7410988465438247
C04-L,L,0.7718102002526124
C04-L,L,0.9286881952154332
C04-L,L,0.917838138022126
C04-L,L,0.7942017995235515
C04-L,L,0.8736094975642746
C04-L,L,0.8675764017222733
C04-L,L,0.9045328264230044
C04-L,L,0.9548392139050498
C04-L,L,0.8757713223000059
C04-L,L,0.9368638546041984
C04-L,L,0.9076620868484624
C04-L,L,0.9255283030522244
C04-L,L,0.907281907224146
C04-L,L,0.8600247595234034
C04-L,L,0.8984214079225523
C04-L,L,0.8753704852092371
C04-L,L,0.8676053090354477
C04-L,L,0.7684477271907613
C04-L,L,0.8897533123109626
C04-L,L,0.9434983554381604
C04-L,L,0.7470406104516155
C04-L,L,0.8697906363797949
C04-L,L,0.8942144597087246
C04-L,L,0.8860582952301089
C04-L,L,0.8202380059777967
C04-L,L,0.7917981519147642
C04-L,L,0.8385113614837842
C04-L,L,0.9718884863048292
C04-L,L,0.8443629679327886
C04-L,L,0.757951636831518
C04-L,L,0.9693606790637764
C04-L,L,0.9117393158996218
C04-L,L,0.9145060670135502
C04-L,L,0.8864714536502653
C04-L,L,0.938109989455321
C04-L,L,0.8291801983999099
C04-L,L,0.7824449895913852
C04-L,L,0.949794468093738
C04-L,L,0.8603274076678414
C04-L,L,0.7581603588267327
C04-L,L,0.7815074349423918
C04-L,L,0.8130747981951093
C04-L,L,0.963718478116825
C04-L,L,0.987464968114442
C04-L,L,0.7946794813236915
C04-L,L,0.8355379909783681
C04-L,L,0.9085721949060134
C04-L,L,0.6621105385055478
C04-L,L,0.8191179387626227
C04-L,L,0.8910394864591115
C04-L,L,0.9035926340770516
C04-L,L,0.9100382540298916
C04-L,L,0.907007270655892
C04-L,L,0.8978864991150939
C04-L,L,0.9259331428929896
C04-L,L,0.8515348437437013
C04-L,L,0.9808171884900924
C04-L,L,0.9178080185689448
C04-L,L,0.9255909810902376
C04-L,L,0.9254309398895614
C04-L,L,0.7971445583895718
C04-L,L,0.7732279303047142
C04-L,L,0.896717214059628
C04-L,L,0.8771178111750477
C04-L,L,0.4939943316597665
C04-L,L,0.7204212944659291
C04-L,L,0.8569986625951136
C04-L,L,0.761888189139037
C04-L,L,0.8943446617032914
C04-L,L,0.8397609216212116
C04-L,L,0.8055737152677359
C04-L,L,0.9211305300338964
C04-L,L,0.8423848456813685
C04-L,L,0.8949875922823903
C04-L,L,0.7308319394533114
C04-L,L,0.9792291836629629
C04-L,L,0.8750093043994474
C04-L,L,0.8244950253754952
C04-L,L,0.9493502808646074
C04-L,L,0.9053196292989256
C04-L,L,0.9016933408287532
C04-L,L,0.8565946035560772
C04-L,L,0.93410031509674
C04-L,L,0.7872936511613479
C04-L,L,0.878181160530761
C04-L,L,0.87312032439635
C04-L,L,0.534291180478254
C04-L,L,0.9187750192220971
C04-L,L,0.998861308027194
C04-L,L,0.9061983773323526
C04-L,L,0.7333645719165491
C04-L,L,0.8169687342971799
C04-L,L,0.9178376357132836
C04-L,L,0.7961993613657352
C04-L,L,0.8383622574277058
C04-L,L,0.8239548030591588
C04-L,L,0.7457654822778896
C04-L,L,0.7887503532535117
C04-L,L,0.9253341076753028
C04-L,L,0.7428958019665355
C04-L,L,0.9491016847134168
C04-L,L,0.8393827124412894
C04-L,L,0.8997122807224389
C04-L,L,0.9429665248701066
C04-L,L,0.9198045618552574
C04-L,L,0.954669199263348
C04-L,L,0.8647498879309865
C04-L,L,0.9218202925747568
C04-L,L,0.8049850397858302
C04-L,L,0.9781354281522202
C04-L,L,0.9396965627126688
C04-L,L,0.9086748694162494
C04-L,L,0.8022888820487847
C04-L,L,0.9129810868070566
C04-L,L,0.931242765587742
C04-L,L,0.8096667107528811
C04-L,L,0.8929240253563787
C04-L,L,0.8692141603363377
C04-L,L,0.8236911109428753
C04-L,L,0.531513411835864
C04-L,L,0.9029923600902484
C04-L,L,0.9569691001107838
C04-L,L,0.8254413985510427
C04-L,L,0.8349811086444949
C04-L,L,0.8243446874630258
C04-L,L,0.8933467464277232
C04-L,L,0.8664032239115402
C04-L,L,0.9692280097778246
C04-L,L,0.7733004876000559
C04-L,L,0.9490885018160924
C04-L,L,0.7922349427903757
C04-L,L,0.5568805541606943
C04-L,L,0.6942504850906454
C04-L,L,0.8624206881227184
C04-L,L,0.845541034138564
C04-L,L,0.8097349202030739
C04-L,L,0.8501199165747932
C04-L,L,0.7531649211565602
C04-L,L,0.9778862075488638
C04-L,L,0.7982894005668164
C04-L,L,0.7208871343857203
C04-L,L,0.8317102027844201
C04-L,L,0.7289495830549988
C04-L,L,0.9135939060220452
C04-L,L,0.9899820425646016
C04-L,L,0.938380764912593
C04-L,L,0.898010801611281
C04-L,L,0.6700118443114678
C04-L,L,0.9554783056562696
C04-L,L,0.9027633144084894
C04-L,L,0.9441034564391309
C04-L,L,0.9372620407934956
C04-L,L,0.711304117743241
C04-L,L,0.8192556767988117
C04-L,L,0.8191442906549615
C04-L,L,0.8569950009064822
C04-L,L,0.971636394415756
C04-L,L,0.9767098240033212
C04-L,L,0.8294100669680136
C04-L,L,0.9468082695063014
C04-L,L,0.7986041859098973
C04-L,L,0.9746962043549052
C04-L,L,0.845591826525882
C04-L,L,0.8443987108598023
C04-L,L,0.8204448983052988
C04-L,L,0.9867576397006724
C04-L,L,0.8967432206213118
C04-L,L,0.745388343050011
C04-L,L,0.8612151266243802
C04-L,L,0.7655257822904223
C04-L,L,0.8775277392318924
C04-L,L,0.9311486905069086
C04-L,L,0.9717636671001632
C04-L,L,0.7236660200062486
C04-L,L,0.9150024251050228
C04-L,L,0.8357241568518309
C04-L,L,0.7685501949806163
C04-L,L,0.8257998231570871
C04-L,L,0.7831666930320355
C04-L,L,0.851685981662215
C04-L,L,0.915685713957343
C04-L,L,0.888089886342033
C04-L,L,0.9348407098948828
C04-L,L,0.6754073421731543
C04-L,L,0.9498049125992905
C04-L,L,0.7257682226032497
C04-L,L,0.8606866915665123
C04-L,L,0.6971415723143533
C04-L,L,0.7781292956840362
C04-L,L,0.9211149803135752
C04-L,L,0.8251631154912307
C04-L,L,0.8154924602776538
C04-L,L,0.8163357035993439
C04-L,L,0.9101566995969518
C04-L,L,0.8509007440555846
C04-L,L,0.8873103646047179
C04-L,L,0.7284185935770142
C04-L,L,0.8720844014099195
C04-L,L,0.8411016329271717
C04-L,L,0.9792076263461964
C04-L,L,0.7241537186681193
C04-L,L,0.8449509598512488
C04-L,L,0.836888253285391
C04-L,L,0.7571195051527
C04-L,L,0.8411803426797608
C04-L,L,0.4792683350839645
C04-L,L,0.9515205040193055
C04-L,L,0.9334233158000588
C04-L,L,0.7234381358570958
C04-L,L,0.8437449585034387
C04-L,L,0.8001854821661714
C04-L,L,0.8677472596021036
C04-L,L,0.588854894528311
C04-L,L,0.919151786700875
C04-L,L,0.8090863174170796
C04-L,L,0.8207311894142337
C04-L,L,0.9000741898000938
C04-L,L,0.8600972896552088
C04-L,L,0.8831014941699793
C04-L,L,0.9095373699084468
C04-L,L,0.903253890291124
C04-L,L,0.9687929384602731
C04-L,L,0.9529747030234904
C04-L,L,0.7946795343200928
C04-L,L,0.8720138637890563
C04-L,L,0.8783963090563865
C04-L,L,0.93666718171943
C04-L,L,0.9117295664371916
C04-L,L,0.8824970320587564
C04-L,L,0.7364196973005481
C04-L,L,0.964173175327134
C04-L,L,0.7559960746326745
C04-L,L,0.8076860794024237
C04-L,L,0.957537301311599
C04-L,L,0.464908599087053
C04-L,L,0.8468694718743555
C04-L,L,0.8152442584445299
C04-L,L,0.8158905041801527
C04-L,L,0.9531662655066072
C04-L,L,0.7780579849910685
C04-L,L,0.8644702635127921
C04-L,L,0.9408225207949018
C04-L,L,0.6863580074563095
C04-L,L,0.8649289617622915
C04-L,L,0.8463711057157356
C04-L,L,0.9454097229098866
C04-L,L,0.8916327237096511
C04-L,L,0.7842116634313476
C04-L,L,0.6287448007211135
C04-L,L,0.8564878937714407
C04-L,L,0.8785996806856977
C04-M,M,0.9206506591295632
C04-M,M,0.9216136381149732
C04-M,M,0.8067253888512554
C04-M,M,0.8427949343044682
C04-M,M,0.9396435581737178
C04-M,M,0.8934879839267558
C04-M,M,0.9334934362304736
C04-M,M,0.9329029978875304
C04-M,M,0.8437956770569922
C04-M,M,0.9528751190327194
C04-M,M,0.983448505908342
C04-M,M,0.7819131404794848
C04-M,M,0.923114929715212
C04-M,M,0.9463787488749704
C04-M,M,0.8895715567117676
C04-M,M,0.8816528890269595
C04-M,M,0.9330121041113608
C04-M,M,0.912757746851832
C04-M,M,0.9520371741541463
C04-M,M,0.6811185739446614
C04-M,M,0.8992579508954371
C04-M,M,0.902899005023509
C04-M,M,0.7707141393545944
C04-M,M,0.8239462787634048
C04-M,M,0.9286246377053222
C04-M,M,0.8854670172723516
C04-M,M,0.8214424047062965
C04-M,M,0.8862381804800301
C04-M,M,0.8732905541934696
C04-M,M,0.965744592404874
C04-M,M,0.8319436886304696
C04-M,M,0.9188882639858316
C04-M,M,0.8997141002252944
C04-M,M,0.9007505971193132
C04-M,M,0.9570951003091164
C04-M,M,0.9491923798813086
C04-M,M,0.8876327283304725
C04-M,M,0.9243820931840108
C04-M,M,0.9252181675932428
C04-M,M,0.897949651089522
C04-M,M,0.8623242584447083
C04-M,M,0.7470247707831964
C04-M,M,0.8994616088741936
C04-M,M,0.8899336564692627
C04-M,M,0.9818883782514128
C04-M,M,0.8560414415079587
C04-M,M,0.8788724077885515
C04-M,M,0.910930110268762
C04-M,M,0.8353948328274834
C04-M,M,0.915212669567084
C04-M,M,0.9674237692823228
C04-M,M,0.7190524469753654
C04-M,M,0.9578435392629872
C04-M,M,0.9068665653266104
C04-M,M,0.8470574471558211
C04-M,M,0.8494297868621046
C04-M,M,0.5679127601748597
C04-M,M,0.7764919798227281
C04-M,M,0.9012516771850086
C04-M,M,0.8772155061725032
C04-M,M,0.955696993139146
C04-M,M,0.6992986408586721
C04-M,M,0.9475153526132918
C04-M,M,0.875544393501505
C04-M,M,0.9187409329018932
C04-M,M,0.9074166479570084
C04-M,M,0.9432829244091988
C04-M,M,0.7278387106432207
C04-M,M,0.7848622378226651
C04-M,M,0.8902160904619878
C04-M,M,0.7918847832777768
C04-M,M,0.6851277649924054
C04-M,M,0.923751622296671
C04-M,M,0.9413333030068728
C04-M,M,0.956841859071568
C04-M,M,0.9155275163926908
C04-M,M,0.7976364911335261
C04-M,M,0.8503513881544477
C04-M,M,0.7957092554147465
C04-M,M,0.9314021736599524
C04-M,M,0.8771680725077955
C04-M,M,0.8755408180373423
C04-M,M,0.9232068332362022
C04-M,M,0.89758037845132
C04-M,M,0.7975266144511878
C04-M,M,0.9651087336449792
C04-M,M,0.903584417554377
C04-M,M,0.8884608198364536
C04-M,M,0.9131454058782535
C04-M,M,0.8307567251105691
C04-M,M,0.93407816980462
C04-M,M,0.8712589041227133
C04-M,M,0.7457153107933593
C04-M,M,0.7478322843785725
C04-M,M,0.7245316721388146
C04-M,M,0.8716740846511276
C04-M,M,0.8946378195939884
C04-M,M,0.8116095041378456
C04-M,M,0.8769532755173688
C04-M,M,0.7896289620881594
C04-M,M,0.95839537597469
C04-M,M,0.848716694401492
C04-M,M,0.8424089238733254
C04-M,M,0.8791547233338016
C04-M,M,0.8475919145400271
C04-M,M,0.8790756731784066
C04-M,M,0.7872658424931404
C04-M,M,0.9347407867597104
C04-M,M,0.924168037738684
C04-M,M,0.8853763613231238
C04-M,M,0.940363633155629
C04-M,M,0.7493367453335347
C04-M,M,0.7410289364670292
C04-M,M,0.8731517847512966
C04-M,M,0.9304680162032268
C04-M,M,0.8959737104113616
C04-M,M,0.948296043433632
C04-M,M,0.8699019015661542
C04-M,M,0.9777961123324612
C04-M,M,0.7964780639854803
C04-M,M,0.7853181131592412
C04-M,M,0.7867577995641956
C04-M,M,0.9600700405164868
C04-M,M,0.863544030899009
C04-M,M,0.762579081858938
C04-M,M,0.8128292913445403
C04-M,M,0.9351910244170786
C04-M,M,0.939575428479692
C04-M,M,0.9003247419904504
C04-M,M,0.8782956407865242
C04-M,M,0.8757288501673934
C04-M,M,0.9320165274870504
C04-M,M,0.8951724239469068
C04-M,M,0.9627835105663152
C04-M,M,0.922603060889474
C04-M,M,0.9131471920667344
C04-M,M,0.8107784736443713
C04-M,M,0.9505981423518314
C04-M,M,0.8723945924870437
C04-M,M,0.913361336674034
C04-M,M,0.8502119932775357
C04-M,M,0.8251043829731566
C04-M,M,0.8827037520591773
C04-M,M,0.8734537263295854
C04-M,M,0.920428502161268
C04-M,M,0.8436432210286633
C04-M,M,0.97702578999249
C04-M,M,0.8485514833716934
C04-M,M,0.810538455879771
C04-M,M,0.8638017654546041
C04-M,M,0.9660325825214028
C04-M,M,0.9013259449194598
C04-M,M,0.9738483804827744
C04-M,M,0.7942151158027755
C04-M,M,0.8360054988395587
C04-M,M,0.8010090090764237
C04-M,M,0.8550470198170796
C04-M,M,0.4719769374270789
C04-M,M,0.9408782200181705
C04-M,M,0.7951311239839581
C04-M,M,0.8631420055448763
C04-M,M,0.7928003782071111
C04-M,M,0.9337489067347888
C04-M,M,0.7499796892297163
C04-M,M,0.8339375104166792
C04-M,M,0.7976866884294382
C04-M,M,0.760034934038715
C04-M,M,0.8521449313474547
C04-M,M,0.6586957167579104
C04-M,M,0.8691828643685157
C04-M,M,0.7772987778088151
C04-M,M,0.7561365615475373
C04-M,M,0.9276761201621312
C04-M,M,0.9021776300693672
C04-M,M,0.8514168952530153
C04-M,M,0.8593174917103642
C04-M,M,0.7540958375291562
C04-M,M,0.9226038114952172
C04-M,M,0.677638823069463
C04-M,M,0.9753120026444904
C04-M,M,0.8538608804846287
C04-M,M,0.8590569974477683
C04-M,M,0.958450888459687
C04-M,M,0.7708347721344864
C04-M,M,0.8792219203283186
C04-M,M,0.9256205517826208
C04-M,M,0.8313688867089205
C04-M,M,0.8194909775405893
C04-M,M,0.8195215083819163
C04-M,M,0.8671670343021509
C04-M,M,0.9156269456744616
C04-M,M,0.8784490806083327
C04-M,M,0.9329218600208748
C04-M,M,0.8602978302872643
C04-M,M,0.934449281854552
C04-M,M,0.908535284724144
C04-M,M,0.9283832118813036
C04-M,M,0.8658282745258262
C04-M,M,0.874060988778144
C04-M,M,0.8953355546150175
C04-M,M,0.6078021526189905
C04-M,M,0.9103231987250822
C04-M,M,0.8690260232187172
C04-M,M,0.9319418845573638
C04-M,M,0.878583021839652
C04-M,M,0.7939245176408186
C04-M,M,0.7634070631044629
C04-M,M,0.9337021114597922
C04-M,M,0.8843493676875327
C04-M,M,0.8096742272106092
C04-M,M,0.909907360756537
C04-M,M,0.7485291185542827
C04-M,M,0.8163719907073566
C04-M,M,0.8182184756400117
C04-M,M,0.9571493433254548
C04-M,M,0.988437878380628
C04-M,M,0.7272208648746747
C04-M,M,0.609773594343801
C04-M,M,0.8972458551081375
C04-M,M,0.7591837491598218
C04-M,M,0.8169193622876274
C04-M,M,0.9052235869745712
C04-M,M,0.9143036585281322
C04-M,M,0.8828189889597908
C04-M,M,0.9661505169198704
C04-M,M,0.7118239317431497
C04-M,M,0.947409949567974
C04-M,M,0.9572355394230784
C04-M,M,0.899839748891989
C04-M,M,0.823940035039207
C04-M,M,0.9588930642905928
C04-M,M,0.7189053250821256
C04-M,M,0.8830961805560793
C04-M,M,0.8780336365492111
C04-M,M,0.9316812974275808
C04-M,M,0.859751416808229
C04-M,M,0.8851540806138726
C04-M,M,0.8985979882087176
C04-M,M,0.9081107212110244
C04-M,M,0.8686425805760358
C04-M,M,0.961297750876717
C04-M,M,0.9063930760193828
C04-M,M,0.914248955968775
C04-M,M,0.8248955304919638
C04-M,M,0.8405456335163469
C04-M,M,0.9130984264101816
C04-M,M,0.7412400623224373
C04-M,M,0.9131498775138204
C04-M,M,0.8788846584132439
C04-M,M,0.961950117790624
C04-M,M,0.8638474374591498
C04-M,M,0.8127146757464095
C04-M,M,0.9872085017304264
C04-M,M,0.8889615108374637
C04-M,M,0.9581307632508024
C04-M,M,0.9479622596231654
C04-M,M,0.7318687242514009
C04-M,M,0.7702565511241185
C04-M,M,0.9275684995840204
C04-M,M,0.8721078515488616
C04-M,M,0.9453014741298456
C04-M,M,0.9421847509382776
C04-M,M,0.931670160642886
C04-M,M,0.8528457356622912
C04-M,M,0.9183862356483156
C04-M,M,0.7059357259367185
C04-M,M,0.8467087427285476
C04-M,M,0.7689481029109606
C04-M,M,0.8366235173491036
C04-M,M,0.9507328438883572
C04-M,M,0.652822910835468
C04-M,M,0.7247592413587551
C04-M,M,0.8117162736924082
C04-M,M,0.9029676351536636
C04-M,M,0.8878258226573049
C04-M,M,0.842176530290422
C04-M,M,0.6596874542784263
C04-M,M,0.9169049904504252
C04-M,M,0.8906965357189539
C04-M,M,0.9104026691190288
C04-M,M,0.7817685882150933
C04-M,M,0.8638099197988552
C04-M,M,0.932946547854924
C04-M,M,0.8355239862822914
C04-M,M,0.787753184950176
C04-M,M,0.8114281209313647
C04-M,M,0.8081290821349705
C04-M,M,0.8019592079286493
C04-M,M,0.757179952600359
C04-M,M,0.856699690496815
C04-M,M,0.9084937075658523
C04-M,M,0.93229790506561
C04-M,M,0.8916753599327416
C04-M,M,0.9171511498849664
C04-M,M,0.8650584165677163
C04-M,M,0.8966669490339473
C04-M,M,0.8865679914517435
C04-M,M,0.7093133583759565
C04-M,M,0.9112173534795336
C04-M,M,0.9028707653592238
C04-M,M,0.9322746202585916
C04-M,M,0.8290036607117002
C04-M,M,0.8957905998677163
C04-M,M,0.8054284809875946
C04-M,M,0.8387558412582647
C04-M,M,0.87195749782154
C04-M,M,0.8299746664837621
C04-M,M,0.8978771627412938
C04-M,M,0.8956917656940458
C04-M,M,0.8223043624297574
C04-M,M,0.9054696625810686
C04-M,M,0.5588433059602018
C04-M,M,0.7334596162697093
C04-M,M,0.9612641289453988
C04-M,M,0.9418800505829522
C04-M,M,0.9314896395593676
C04-M,M,0.6372926193407322
C04-M,M,0.8552980635538122
C04-M,M,0.7655750596136346
C04-M,M,0.8818192437834295
C04-M,M,0.7158403389736688
C04-M,M,0.9196944824432544
C04-M,M,0.9181560637473808
C04-M,M,0.8235359157766149
C04-M,M,0.6959371351585435
C04-M,M,0.9916657175565592
C04-M,M,0.9467242370343288
C04-M,M,0.9382017178230044
C04-M,M,0.8529620225884381
C04-M,M,0.9825286451506192
C04-M,M,0.8482344779293347
C04-M,M,0.8145880790894563
C04-M,M,0.8571987891019363
C04-M,M,0.900033996492007
C04-M,M,0.9094461149501992
C04-M,M,0.826794128981191
C04-M,M,0.9357911733043248
C04-M,M,0.8099124622550584
C04-M,M,0.7883823733458116
C04-M,M,0.9375728988576368
C04-M,M,0.9144671485919302
C04-M,M,0.7437572510622266
C04-M,M,0.8969624838902372
C04-M,M,0.8944329486673315
C04-M,M,0.888294910916221
C04-M,M,0.7964077029090469
C04-M,M,0.973034659154112
C04-M,M,0.9085739472508128
C04-M,M,0.7804024386372561
C04-M,M,0.8067687522799112
C04-M,M,0.8362572370388844
C04-M,M,0.7821726350250069
C04-M,M,0.916097041678112
C04-M,M,0.7279557866372972
C04-M,M,0.9562960098651928
C04-M,M,0.8514272373329707
C04-M,M,0.903160027189212
C04-M,M,0.93856942260259
C04-M,M,0.9249734244201746
C04-M,M,0.881148621452532
C04-M,M,0.9865226345180884
C04-M,M,0.9148070482146552
C04-M,M,0.8922985243415068
C04-M,M,0.5910507153475202
C04-M,M,0.8904679107227983
C04-M,M,0.9524207851631596
C04-M,M,0.8925673082230461
C04-M,M,0.9865540601725707
C04-M,M,0.960884574009903
C04-M,M,0.8226501385076552
C04-M,M,0.5796248879785122
C04-M,M,0.8939365545715455
C04-M,M,0.8256714753006706
C04-M,M,0.8954739155402032
C04-M,M,0.8473273415820959
C04-M,M,0.8817052292543852
C04-M,M,0.8671601485668305
C04-M,M,0.7893583262474663
C04-M,M,0.8348494895091565
C04-M,M,0.8398738731943142
C04-M,M,0.8258356671220282
C04-M,M,0.903118828014801
C04-M,M,0.9097027327973108
C04-M,M,0.8144376749655239
C04-M,M,0.7799861327782942
C04-M,M,0.537697625534178
C04-S,S,0.7877023997545013
C04-S,S,0.8082976123397065
C04-S,S,0.593940231731346
C04-S,S,0.8954155020815896
C04-S,S,0.8327819237124416
C04-S,S,0.8931854650684335
C04-S,S,0.937985866894986
C04-S,S,0.7291869821994112
